"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
-42.1295	-30.5481	-31.723	-39.444	-22.3236	-19.6381	-28.5339	-13.9313	-16.9525	-20.9808	-7.7209	-8.8959	-12.2528	3.8605	-4.1962	-13.2599	-31.0516	-2.6855	20	269	168	1	1	2
-40.9546	-28.8696	-30.7159	-37.9333	-21.1487	-18.9667	-27.1912	-13.4277	-16.449	-19.9738	-7.3853	-8.5602	-11.5814	4.0283	-3.5248	-12.7563	-29.8767	-2.6855	20	270	169	1	1	2
-39.444	-26.5198	-29.7089	-35.9192	-19.8059	-18.1274	-25.5127	-12.5885	-15.7776	-18.7988	-6.8817	-8.2245	-10.7422	4.364	-3.0212	-12.4207	-28.7018	-2.5177	20	271	170	1	1	2
-37.9333	-24.0021	-28.3661	-33.7372	-18.1274	-17.1204	-23.6664	-11.7493	-14.7705	-17.4561	-6.3782	-7.5531	-9.7351	4.5319	-2.0142	-11.7493	-27.0233	-2.6855	20	272	171	1	1	2
-36.4227	-21.6522	-27.359	-31.3873	-16.6168	-16.1133	-21.8201	-10.91	-13.9313	-15.9454	-6.0425	-7.0496	-8.5602	4.8676	-1.1749	-10.7422	-25.6805	-2.6855	20	273	172	1	1	2
-35.08	-19.6381	-26.3519	-29.0375	-15.274	-15.4419	-19.8059	-10.0708	-13.2599	-14.7705	-5.7068	-6.546	-7.5531	5.3711	-0.5035	-10.0708	-24.5056	-2.5177	20	274	173	1	1	2
-34.4086	-18.2953	-26.0162	-27.1912	-14.4348	-14.9384	-18.4631	-9.7351	-12.7563	-13.5956	-5.5389	-6.0425	-6.7139	5.5389	0.3357	-9.3994	-23.4985	-2.6855	20	275	174	1	1	2
-33.905	-17.7917	-26.0162	-25.8484	-14.0991	-14.6027	-17.2882	-9.3994	-12.4207	-12.9242	-5.2032	-5.8746	-6.0425	5.8746	0.8392	-8.728	-22.8271	-2.6855	20	276	175	1	1	2
-34.0729	-17.7917	-26.3519	-25.177	-14.267	-14.9384	-16.6168	-9.5673	-12.5885	-12.4207	-5.5389	-5.8746	-5.7068	6.0425	1.3428	-8.3923	-22.4915	-2.8534	20	277	176	1	1	2
-35.08	-18.7988	-27.359	-25.177	-14.7705	-15.6097	-16.6168	-10.2386	-13.092	-12.4207	-6.0425	-6.2103	-5.7068	6.2103	1.5106	-8.2245	-22.6593	-3.1891	20	278	177	1	1	2
-36.2549	-20.3094	-28.5339	-25.6805	-15.7776	-16.449	-16.7847	-10.7422	-13.7634	-12.5885	-6.546	-6.7139	-5.7068	6.0425	1.5106	-8.0566	-23.1628	-3.6926	20	279	178	1	1	2
-37.9333	-22.3236	-30.3802	-26.6876	-17.2882	-17.9596	-17.9596	-12.085	-14.7705	-13.2599	-7.2174	-7.5531	-6.2103	5.8746	1.3428	-8.3923	-24.0021	-4.1962	20	280	179	1	1	2
-39.7797	-24.8413	-32.3944	-28.0304	-19.1345	-19.3024	-18.9667	-13.092	-15.9454	-14.267	-8.0566	-8.2245	-6.7139	5.5389	1.0071	-8.728	-25.177	-4.6997	20	281	180	1	1	2
-41.7938	-27.359	-34.4086	-29.7089	-20.6451	-20.813	-20.3094	-14.267	-16.9525	-15.1062	-8.8959	-9.0637	-7.2174	5.2032	0.6714	-8.8959	-26.1841	-5.2032	20	282	181	1	1	2
-43.808	-30.2124	-36.2549	-31.3873	-22.4915	-22.1558	-21.6522	-15.4419	-18.1274	-16.1133	-9.5673	-9.7351	-7.8888	4.6997	0.1678	-9.2316	-27.1912	-5.5389	20	283	182	1	1	2
-45.6543	-33.0658	-38.269	-33.0658	-24.3378	-23.8342	-23.3307	-16.6168	-19.3024	-17.4561	-10.5743	-10.5743	-8.5602	4.1962	-0.5035	-9.7351	-28.7018	-6.0425	20	284	183	1	1	2
-47.5006	-35.7513	-40.2832	-34.7443	-26.0162	-25.177	-24.6735	-17.7917	-20.3094	-18.2953	-11.2457	-11.2457	-9.2316	3.8605	-0.8392	-10.2386	-29.7089	-6.546	20	285	184	1	1	2
-49.1791	-38.4369	-42.1295	-36.5906	-27.6947	-26.5198	-26.1841	-18.7988	-21.4844	-19.6381	-12.085	-12.085	-10.0708	3.5248	-1.5106	-10.91	-30.8838	-7.0496	20	286	185	1	1	2
-50.5219	-40.2832	-43.3044	-38.1012	-28.8696	-27.5269	-27.359	-19.3024	-21.9879	-20.3094	-12.7563	-12.4207	-10.5743	3.1891	-1.6785	-11.4136	-31.5552	-7.2174	20	287	186	1	1	2
-51.3611	-41.7938	-44.3115	-39.1083	-29.541	-28.0304	-28.1982	-19.9738	-22.3236	-20.813	-13.092	-12.9242	-10.91	3.0212	-2.182	-11.7493	-32.2266	-7.3853	20	288	187	1	1	2
-51.8646	-42.4652	-44.9829	-39.9475	-30.0446	-28.5339	-28.7018	-20.1416	-22.8271	-21.3165	-13.092	-12.9242	-11.2457	2.8534	-2.3499	-12.085	-32.8979	-7.5531	20	289	188	1	1	2
-52.0325	-42.4652	-45.1508	-40.6189	-29.8767	-28.7018	-29.2053	-19.9738	-22.8271	-21.4844	-13.092	-12.9242	-11.4136	2.8534	-2.5177	-12.085	-33.0658	-7.5531	20	290	189	1	1	2
-51.6968	-41.4581	-44.9829	-40.7867	-29.2053	-28.5339	-29.2053	-19.4702	-22.3236	-21.4844	-12.7563	-12.7563	-11.4136	2.6855	-2.5177	-11.7493	-33.2336	-7.3853	20	291	190	1	1	2
-8.3923	-13.7634	-14.267	-8.5602	-2.6855	-8.2245	-0.5035	-0.6714	-1.8463	0.3357	8.0566	2.5177	5.2032	2.8534	2.0142	-2.0142	1.3428	-9.7351	20	231	130	2	1	2
-8.2245	-13.9313	-14.267	-8.3923	-3.1891	-8.3923	-1.0071	-1.0071	-2.3499	-0.1678	7.5531	2.0142	4.6997	2.8534	1.8463	-2.182	1.1749	-10.2386	20	232	131	2	1	2
-7.8888	-14.0991	-14.267	-8.2245	-3.5248	-8.5602	-1.5106	-1.5106	-2.6855	-0.6714	7.0496	1.3428	4.0283	2.8534	1.5106	-2.3499	1.1749	-10.7422	20	233	132	2	1	2
-7.8888	-14.267	-14.0991	-8.2245	-4.1962	-8.8959	-2.182	-2.0142	-3.1891	-1.1749	6.3782	0.8392	3.5248	2.8534	1.3428	-2.6855	1.0071	-11.2457	20	234	133	2	1	2
-7.7209	-14.267	-14.0991	-8.0566	-4.6997	-9.0637	-2.6855	-2.5177	-3.5248	-1.6785	5.7068	0.3357	3.0212	2.8534	0.8392	-3.1891	0.8392	-11.9171	20	235	134	2	1	2
-7.3853	-14.4348	-13.9313	-8.0566	-5.0354	-9.2316	-3.1891	-3.1891	-3.8605	-2.3499	5.2032	-0.3357	2.3499	2.8534	0.3357	-3.6926	0.6714	-12.4207	20	236	135	2	1	2
-6.8817	-14.6027	-13.9313	-8.2245	-5.5389	-9.3994	-3.6926	-3.6926	-4.364	-3.0212	4.5319	-0.8392	1.6785	2.8534	-0.1678	-4.364	0.3357	-13.092	20	237	136	2	1	2
-6.7139	-14.6027	-13.7634	-8.2245	-5.8746	-9.5673	-4.364	-4.364	-4.6997	-3.5248	3.8605	-1.3428	1.1749	2.8534	-0.6714	-5.2032	-0.1678	-13.7634	20	238	137	2	1	2
-6.2103	-14.4348	-13.4277	-8.2245	-6.2103	-9.5673	-4.6997	-5.0354	-4.8676	-4.1962	3.1891	-1.8463	0.5035	2.8534	-1.1749	-6.2103	-0.5035	-14.6027	20	239	138	2	1	2
-5.8746	-14.6027	-13.2599	-8.3923	-6.546	-9.5673	-5.3711	-5.3711	-5.3711	-4.8676	2.6855	-2.182	0.1678	3.0212	-1.5106	-7.5531	-0.8392	-15.1062	20	240	139	2	1	2
-5.5389	-14.4348	-13.092	-8.3923	-6.7139	-9.5673	-5.8746	-5.8746	-5.5389	-5.3711	2.0142	-2.6855	-0.3357	3.0212	-2.0142	-8.8959	-1.1749	-15.9454	20	241	140	2	1	2
-5.0354	-14.4348	-12.7563	-8.5602	-6.8817	-9.3994	-6.3782	-6.3782	-5.8746	-6.0425	1.5106	-3.0212	-0.8392	3.0212	-2.5177	-10.2386	-1.5106	-16.449	20	242	141	2	1	2
-4.5319	-14.267	-12.4207	-8.728	-7.0496	-9.2316	-6.8817	-6.8817	-6.0425	-6.3782	0.8392	-3.5248	-1.3428	2.8534	-3.0212	-11.7493	-2.0142	-16.9525	20	243	142	2	1	2
-4.0283	-14.0991	-12.085	-8.8959	-7.2174	-9.2316	-7.3853	-7.3853	-6.3782	-7.0496	0.5035	-3.8605	-1.6785	2.8534	-3.5248	-13.2599	-2.182	-17.6239	20	244	143	2	1	2
-3.5248	-13.7634	-11.5814	-8.8959	-7.3853	-9.0637	-7.7209	-7.7209	-6.546	-7.5531	0	-4.364	-2.182	2.6855	-4.0283	-14.6027	-2.6855	-17.9596	20	245	144	2	1	2
-2.8534	-13.5956	-11.0779	-8.8959	-7.5531	-8.8959	-8.0566	-8.0566	-6.7139	-7.8888	-0.3357	-4.6997	-2.6855	2.5177	-4.5319	-15.9454	-3.1891	-18.4631	20	246	145	2	1	2
-2.5177	-13.2599	-10.5743	-8.8959	-7.5531	-8.728	-8.3923	-8.2245	-6.8817	-8.2245	-0.6714	-5.0354	-3.0212	2.3499	-5.2032	-17.1204	-3.6926	-18.631	20	247	146	2	1	2
-1.6785	-12.9242	-10.0708	-9.0637	-7.3853	-8.3923	-8.5602	-8.3923	-6.8817	-8.5602	-1.0071	-5.3711	-3.3569	2.182	-5.8746	-18.2953	-4.364	-18.7988	20	248	147	2	1	2
-1.1749	-12.5885	-9.3994	-8.8959	-7.2174	-8.0566	-8.5602	-8.5602	-7.0496	-8.8959	-1.1749	-5.5389	-3.6926	2.0142	-6.546	-19.1345	-4.8676	-18.7988	20	249	148	2	1	2
-0.5035	-12.2528	-8.8959	-8.8959	-7.2174	-7.7209	-8.3923	-8.5602	-7.0496	-9.0637	-1.3428	-6.0425	-4.0283	1.8463	-7.2174	-19.8059	-5.2032	-18.7988	20	250	149	2	1	2
0	-12.085	-8.2245	-8.5602	-7.0496	-7.3853	-8.3923	-8.5602	-7.0496	-9.0637	-1.3428	-6.2103	-4.1962	1.5106	-7.7209	-20.3094	-5.5389	-18.631	20	251	150	2	1	2
0.6714	-11.7493	-7.5531	-8.3923	-6.7139	-6.8817	-8.0566	-8.3923	-7.0496	-8.8959	-1.6785	-6.3782	-4.5319	1.5106	-8.2245	-20.4773	-5.7068	-18.2953	20	252	151	2	1	2
1.1749	-11.5814	-6.8817	-8.0566	-6.7139	-6.7139	-7.5531	-8.5602	-6.8817	-8.8959	-1.5106	-6.546	-4.6997	1.3428	-8.728	-20.4773	-5.8746	-18.2953	20	253	152	2	1	2
2.0142	-11.2457	-6.3782	-7.8888	-6.546	-6.3782	-7.3853	-8.3923	-6.8817	-8.8959	-1.3428	-6.7139	-4.6997	1.1749	-8.8959	-20.3094	-5.7068	-17.9596	20	254	153	2	1	2
2.3499	-11.2457	-5.7068	-7.3853	-6.2103	-5.8746	-6.7139	-8.2245	-6.546	-8.3923	-1.3428	-6.7139	-4.6997	1.1749	-9.2316	-19.9738	-5.7068	-17.4561	20	255	154	2	1	2
2.8534	-11.0779	-5.3711	-7.0496	-6.3782	-5.7068	-6.2103	-8.0566	-6.7139	-8.2245	-1.0071	-6.8817	-4.5319	1.0071	-9.3994	-19.4702	-5.2032	-17.2882	20	256	155	2	1	2
3.3569	-10.91	-4.6997	-6.546	-6.0425	-5.3711	-5.7068	-8.0566	-6.546	-7.7209	-0.6714	-7.0496	-4.364	1.0071	-9.3994	-18.7988	-4.8676	-16.7847	20	257	156	2	1	2
3.6926	-10.7422	-4.1962	-6.3782	-5.8746	-5.0354	-5.0354	-7.7209	-6.3782	-7.5531	-0.8392	-7.0496	-4.364	1.0071	-9.903	-17.9596	-4.6997	-16.449	20	258	157	2	1	2
4.0283	-10.7422	-3.8605	-5.8746	-5.8746	-4.8676	-4.364	-7.5531	-6.2103	-7.2174	-0.5035	-7.0496	-4.364	1.0071	-10.0708	-17.1204	-4.5319	-16.2811	20	259	158	2	1	2
4.364	-10.7422	-3.5248	-5.5389	-5.8746	-4.6997	-3.8605	-7.3853	-6.2103	-6.8817	-0.3357	-7.0496	-4.364	1.0071	-10.2386	-16.1133	-4.364	-15.9454	20	260	159	2	1	2
4.364	-10.5743	-3.3569	-5.3711	-5.7068	-4.5319	-3.5248	-7.2174	-6.2103	-6.546	-0.1678	-7.2174	-4.1962	1.0071	-10.4065	-15.4419	-4.364	-15.9454	20	261	160	2	1	2
4.5319	-10.5743	-3.0212	-4.8676	-5.5389	-4.364	-2.8534	-6.8817	-6.0425	-6.0425	0.1678	-7.0496	-4.0283	1.1749	-10.4065	-14.267	-4.364	-15.6097	20	262	161	2	1	2
4.8676	-10.4065	-2.8534	-4.6997	-5.3711	-4.1962	-2.3499	-6.8817	-6.0425	-5.7068	0.6714	-7.0496	-3.6926	1.1749	-10.4065	-13.2599	-4.5319	-15.4419	20	263	162	2	1	2
4.8676	-10.2386	-2.5177	-4.1962	-5.0354	-4.0283	-1.6785	-6.3782	-5.8746	-5.2032	0.8392	-6.8817	-3.6926	1.3428	-10.5743	-12.2528	-4.5319	-15.274	20	264	163	2	1	2
4.6997	-10.0708	-2.6855	-4.0283	-5.0354	-4.1962	-1.1749	-6.2103	-5.8746	-5.2032	1.0071	-7.0496	-3.5248	1.1749	-10.7422	-11.7493	-4.5319	-15.1062	20	265	164	2	1	2
4.6997	-9.903	-2.3499	-3.6926	-4.8676	-4.0283	-0.5035	-5.8746	-5.8746	-4.8676	1.3428	-6.8817	-3.1891	1.1749	-10.7422	-11.0779	-4.5319	-15.1062	20	266	165	2	1	2
4.8676	-9.7351	-2.3499	-3.1891	-4.5319	-3.8605	0	-5.3711	-5.3711	-4.1962	1.6785	-6.7139	-3.0212	1.1749	-10.5743	-10.4065	-4.364	-14.7705	20	267	166	2	1	2
4.6997	-9.3994	-2.182	-2.8534	-3.8605	-3.8605	0.3357	-5.0354	-5.2032	-4.0283	2.0142	-6.3782	-2.6855	1.1749	-10.5743	-10.0708	-4.364	-14.7705	20	268	167	2	1	2
4.6997	-8.8959	-2.182	-2.6855	-3.3569	-3.6926	0.5035	-4.6997	-5.0354	-3.8605	2.3499	-6.2103	-2.5177	1.0071	-10.5743	-10.0708	-4.1962	-14.6027	20	269	168	2	1	2
4.6997	-8.5602	-2.182	-2.3499	-2.8534	-3.5248	0.8392	-4.0283	-4.6997	-3.3569	2.8534	-5.8746	-2.182	0.8392	-10.4065	-10.2386	-4.0283	-14.4348	20	270	169	2	1	2
4.6997	-8.3923	-2.3499	-2.5177	-2.3499	-3.6926	1.1749	-3.5248	-4.6997	-3.1891	3.5248	-5.3711	-2.0142	0.5035	-10.2386	-10.7422	-3.8605	-14.267	20	271	170	2	1	2
4.5319	-7.8888	-2.5177	-2.3499	-1.8463	-3.6926	1.1749	-2.8534	-4.364	-3.1891	3.8605	-5.2032	-1.8463	0.3357	-10.2386	-11.0779	-4.0283	-14.0991	20	272	171	2	1	2
4.5319	-7.5531	-2.6855	-2.3499	-1.3428	-3.8605	1.3428	-2.182	-4.364	-3.0212	4.364	-5.0354	-1.6785	0	-10.2386	-11.5814	-4.1962	-13.9313	20	273	172	2	1	2
4.1962	-7.3853	-2.6855	-2.182	-0.8392	-4.0283	1.1749	-1.8463	-4.1962	-3.1891	4.5319	-4.8676	-1.6785	-0.1678	-10.2386	-11.7493	-4.5319	-13.7634	20	274	173	2	1	2
4.1962	-7.2174	-3.1891	-2.3499	-0.3357	-4.1962	1.1749	-1.3428	-4.1962	-3.1891	4.8676	-4.6997	-1.6785	-0.5035	-10.2386	-11.9171	-4.5319	-13.4277	20	275	174	2	1	2
4.0283	-6.8817	-3.5248	-2.5177	-0.1678	-4.5319	1.0071	-1.0071	-4.364	-3.3569	5.0354	-4.8676	-1.8463	-0.6714	-10.4065	-11.2457	-4.8676	-13.2599	20	276	175	2	1	2
3.6926	-7.0496	-3.8605	-2.5177	0	-5.0354	0.8392	-0.8392	-4.5319	-3.3569	5.2032	-5.0354	-2.0142	-1.0071	-10.4065	-10.5743	-4.8676	-12.9242	20	277	176	2	1	2
3.5248	-7.0496	-4.364	-2.8534	0.3357	-5.3711	0.5035	-0.5035	-4.8676	-3.6926	5.2032	-5.2032	-2.182	-1.3428	-10.5743	-9.7351	-5.2032	-12.4207	20	278	177	2	1	2
3.0212	-7.0496	-4.8676	-3.0212	0.3357	-5.8746	0.1678	-0.5035	-5.0354	-3.8605	5.2032	-5.3711	-2.182	-1.6785	-10.7422	-8.728	-5.7068	-12.085	20	279	178	2	1	2
2.8534	-7.2174	-5.5389	-3.3569	0.3357	-6.7139	-0.1678	-0.5035	-5.7068	-4.1962	5.3711	-5.3711	-2.3499	-2.182	-10.91	-7.8888	-6.2103	-11.7493	20	280	179	2	1	2
2.5177	-7.2174	-6.2103	-3.6926	0.1678	-7.2174	-0.6714	-0.6714	-6.0425	-4.6997	5.0354	-5.8746	-2.6855	-2.5177	-11.2457	-6.7139	-6.8817	-11.7493	20	281	180	2	1	2
2.182	-7.5531	-6.7139	-4.1962	0.3357	-7.8888	-1.1749	-0.8392	-6.7139	-5.2032	4.8676	-6.3782	-3.0212	-3.0212	-11.4136	-5.7068	-7.3853	-11.4136	20	282	181	2	1	2
1.8463	-7.8888	-7.3853	-4.6997	0.1678	-8.3923	-2.0142	-1.0071	-7.2174	-5.5389	4.6997	-6.8817	-3.1891	-3.3569	-11.5814	-4.6997	-7.8888	-11.4136	20	283	182	2	1	2
1.3428	-8.2245	-8.0566	-5.3711	-0.1678	-9.0637	-2.6855	-1.1749	-7.8888	-6.0425	4.364	-7.3853	-3.5248	-3.6926	-11.7493	-3.8605	-8.2245	-11.5814	20	284	183	2	1	2
1.1749	-8.3923	-8.5602	-6.0425	-0.5035	-9.7351	-3.3569	-1.6785	-8.2245	-6.546	3.8605	-7.7209	-3.8605	-3.8605	-11.9171	-3.0212	-8.3923	-11.7493	20	285	184	2	1	2
0.8392	-8.5602	-8.8959	-6.7139	-0.6714	-10.2386	-4.0283	-2.0142	-8.728	-7.0496	3.5248	-8.2245	-4.1962	-4.0283	-11.7493	-2.182	-8.2245	-11.9171	20	286	185	2	1	2
0.5035	-8.8959	-9.3994	-7.3853	-0.8392	-10.7422	-4.8676	-2.182	-9.2316	-7.7209	3.3569	-8.728	-4.364	-4.1962	-11.7493	-1.1749	-7.8888	-11.9171	20	287	186	2	1	2
