"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
28.3661	25.6805	29.7089	22.8271	19.6381	28.0304	17.9596	10.2386	18.631	17.1204	0.8392	6.2103	6.546	3.6926	-2.0142	-3.6926	5.5389	-11.7493	23	268	167	1	1	2
29.3732	26.5198	30.3802	23.8342	20.1416	28.1982	18.7988	10.5743	18.9667	17.9596	1.0071	6.546	7.0496	4.0283	-1.3428	-3.3569	6.0425	-11.5814	23	269	168	1	1	2
30.2124	27.0233	30.8838	24.3378	20.3094	28.3661	19.4702	10.91	18.9667	18.4631	1.3428	6.8817	7.7209	4.5319	-0.6714	-3.0212	6.7139	-11.0779	23	270	169	1	1	2
31.2195	27.6947	31.5552	25.0092	20.6451	28.5339	20.3094	11.4136	19.3024	19.1345	1.6785	7.3853	8.2245	5.0354	0	-2.5177	7.3853	-10.91	23	271	170	1	1	2
31.723	27.8625	31.5552	25.5127	20.6451	28.1982	20.813	11.5814	19.3024	19.6381	2.0142	7.7209	8.728	5.2032	0.5035	-2.3499	7.8888	-10.5743	23	272	171	1	1	2
32.3944	28.3661	32.0587	26.0162	20.6451	28.0304	21.3165	11.9171	19.3024	20.3094	2.3499	8.0566	9.0637	5.5389	0.8392	-2.0142	8.2245	-10.0708	23	273	172	1	1	2
32.7301	28.5339	32.2266	26.1841	20.813	27.8625	21.8201	12.2528	19.3024	20.6451	2.6855	8.3923	9.3994	5.7068	1.3428	-1.6785	8.3923	-9.7351	23	274	173	1	1	2
32.8979	28.5339	32.0587	26.3519	20.6451	27.359	21.9879	12.4207	19.1345	20.9808	2.8534	8.728	10.0708	5.7068	2.0142	-1.6785	8.728	-9.0637	23	275	174	1	1	2
32.8979	28.3661	31.8909	26.5198	20.4773	26.8555	22.3236	12.5885	18.9667	21.1487	3.1891	9.0637	10.4065	5.7068	2.3499	-1.3428	8.8959	-8.5602	23	276	175	1	1	2
33.0658	28.3661	31.8909	26.3519	20.4773	26.3519	22.6593	12.7563	18.7988	21.4844	3.6926	9.3994	10.7422	5.7068	2.6855	-1.0071	8.8959	-8.2245	23	277	176	1	1	2
32.7301	28.1982	31.5552	26.3519	20.1416	25.8484	22.6593	13.092	18.631	21.8201	3.8605	9.7351	11.2457	5.5389	3.1891	-0.8392	9.0637	-7.5531	23	278	177	1	1	2
32.7301	28.0304	31.2195	26.0162	20.1416	25.3448	22.8271	13.2599	18.631	21.9879	4.1962	10.0708	11.7493	5.3711	3.5248	-0.6714	9.0637	-7.0496	23	279	178	1	1	2
32.5623	27.8625	31.0516	26.0162	20.3094	25.177	22.995	13.5956	18.631	22.3236	4.6997	10.5743	12.2528	5.2032	3.6926	-0.1678	8.8959	-6.546	23	280	179	1	1	2
32.3944	27.6947	30.8838	25.8484	20.3094	24.8413	22.995	13.9313	18.7988	22.6593	5.2032	10.91	12.7563	4.8676	3.8605	0	8.8959	-5.8746	23	281	180	1	1	2
32.2266	27.359	30.7159	25.6805	20.4773	24.5056	23.1628	14.267	18.9667	22.995	5.7068	11.5814	13.2599	4.5319	4.1962	0.3357	8.728	-5.2032	23	282	181	1	1	2
31.8909	27.359	30.5481	25.6805	20.6451	24.5056	23.1628	14.7705	19.3024	23.1628	6.3782	12.2528	13.5956	4.0283	4.364	0.6714	8.728	-4.5319	23	283	182	1	1	2
31.723	27.0233	30.3802	25.5127	20.813	24.3378	23.1628	14.9384	19.4702	23.3307	6.8817	12.5885	14.0991	3.6926	4.6997	0.8392	8.5602	-3.8605	23	284	183	1	1	2
31.723	27.0233	30.5481	25.5127	21.1487	24.5056	23.3307	15.4419	19.8059	23.6664	7.5531	13.4277	14.7705	3.3569	5.0354	1.1749	8.5602	-3.1891	23	285	184	1	1	2
31.723	27.1912	30.7159	25.5127	21.6522	25.0092	23.4985	15.9454	20.4773	24.0021	8.3923	14.0991	15.4419	3.0212	5.2032	1.5106	8.3923	-2.5177	23	286	185	1	1	2
31.723	27.0233	30.7159	25.5127	21.9879	25.177	23.4985	16.449	20.813	24.3378	9.0637	14.7705	15.9454	2.8534	5.7068	1.6785	8.3923	-1.8463	23	287	186	1	1	2
31.8909	26.8555	30.8838	25.6805	22.4915	25.6805	23.6664	16.9525	21.4844	24.6735	9.7351	15.7776	16.6168	2.5177	6.0425	2.0142	8.2245	-1.1749	23	288	187	1	1	2
31.8909	27.0233	31.2195	25.6805	23.1628	26.1841	23.8342	17.4561	21.9879	25.0092	10.5743	16.449	17.2882	2.3499	6.3782	2.182	8.2245	-0.5035	23	289	188	1	1	2
32.0587	27.0233	31.5552	25.8484	23.4985	26.8555	24.0021	17.9596	22.6593	25.5127	11.0779	16.9525	17.7917	2.3499	6.8817	2.182	8.2245	0	23	290	189	1	1	2
32.0587	26.8555	31.5552	26.0162	24.0021	27.1912	24.0021	18.2953	23.1628	25.6805	11.5814	17.4561	18.2953	2.182	7.2174	2.3499	8.3923	0.3357	23	291	190	1	1	2
4.5319	-0.5035	4.8676	2.5177	-4.6997	2.182	0.5035	-10.0708	0.5035	0.6714	-9.3994	-3.5248	-0.3357	0.6714	-2.6855	-8.728	2.8534	-10.2386	23	231	130	2	1	2
6.2103	0.5035	6.7139	4.364	-3.6926	3.5248	1.5106	-9.2316	1.5106	1.1749	-8.5602	-2.8534	0.1678	0.5035	-2.6855	-8.3923	3.1891	-9.5673	23	232	131	2	1	2
7.7209	1.3428	8.3923	6.0425	-2.8534	4.6997	2.3499	-8.3923	2.182	1.5106	-7.7209	-2.182	0.5035	0.5035	-2.3499	-8.2245	3.6926	-9.2316	23	233	132	2	1	2
9.3994	2.3499	10.2386	7.8888	-1.6785	6.0425	3.3569	-7.2174	3.1891	2.0142	-6.7139	-1.5106	0.8392	0.3357	-2.3499	-7.7209	4.0283	-8.5602	23	234	133	2	1	2
10.7422	3.1891	11.9171	9.3994	-0.6714	7.2174	4.1962	-6.2103	4.1962	2.5177	-5.7068	-0.8392	1.1749	0.3357	-2.182	-7.3853	4.5319	-8.0566	23	235	134	2	1	2
12.4207	4.0283	13.5956	10.91	0.3357	8.5602	5.0354	-5.0354	5.2032	3.0212	-4.5319	0	1.5106	0.1678	-2.182	-6.7139	4.6997	-7.3853	23	236	135	2	1	2
13.4277	4.6997	14.7705	12.2528	1.3428	9.5673	5.7068	-4.0283	5.8746	3.1891	-3.6926	0.5035	1.6785	0.1678	-2.0142	-6.3782	5.0354	-6.7139	23	237	136	2	1	2
14.7705	5.7068	16.449	13.5956	2.3499	10.7422	6.546	-3.0212	6.7139	3.6926	-2.5177	1.1749	1.8463	0.1678	-2.0142	-5.7068	5.3711	-6.0425	23	238	137	2	1	2
15.7776	6.3782	17.6239	14.4348	3.1891	11.9171	7.0496	-2.182	7.5531	3.8605	-1.6785	1.8463	2.0142	0	-2.182	-5.3711	5.3711	-5.3711	23	239	138	2	1	2
16.6168	6.8817	18.631	15.274	3.6926	12.9242	7.5531	-1.5106	8.2245	4.0283	-1.0071	2.0142	1.6785	0	-2.3499	-5.0354	5.5389	-5.2032	23	240	139	2	1	2
17.2882	7.3853	19.4702	15.7776	4.364	13.5956	7.8888	-0.8392	8.3923	3.6926	-0.5035	2.0142	1.3428	-0.3357	-3.0212	-4.8676	5.3711	-5.0354	23	241	140	2	1	2
17.6239	7.7209	20.1416	16.2811	4.6997	14.0991	7.8888	-0.3357	8.5602	3.6926	-0.1678	2.182	1.0071	-0.3357	-3.3569	-5.0354	5.2032	-5.0354	23	242	141	2	1	2
18.2953	8.2245	20.6451	16.449	5.2032	14.7705	8.0566	0.1678	8.5602	3.3569	0	2.0142	0.5035	-0.6714	-4.0283	-4.8676	4.6997	-5.2032	23	243	142	2	1	2
18.4631	8.3923	21.3165	16.6168	5.3711	15.1062	8.2245	0.5035	8.5602	3.1891	0	2.0142	0	-0.8392	-4.8676	-4.8676	4.5319	-5.3711	23	244	143	2	1	2
18.7988	8.5602	21.8201	16.7847	5.3711	15.4419	8.0566	0.5035	8.5602	2.6855	0	1.5106	-0.8392	-1.0071	-5.7068	-4.8676	4.1962	-5.8746	23	245	144	2	1	2
18.9667	9.0637	21.9879	16.9525	5.7068	15.4419	8.0566	0.8392	8.3923	2.3499	0	1.3428	-1.6785	-1.1749	-6.3782	-4.8676	3.8605	-6.2103	23	246	145	2	1	2
19.3024	9.3994	22.1558	16.9525	5.8746	15.6097	7.8888	1.1749	8.0566	1.6785	0	0.8392	-2.3499	-1.5106	-7.2174	-4.6997	3.3569	-6.546	23	247	146	2	1	2
19.6381	9.5673	22.4915	16.7847	6.0425	15.7776	7.8888	1.5106	7.7209	1.3428	-0.1678	0.5035	-3.1891	-1.6785	-8.0566	-4.5319	3.0212	-6.8817	23	248	147	2	1	2
19.9738	9.7351	22.8271	16.9525	6.2103	15.9454	7.7209	1.6785	7.5531	0.8392	-0.1678	0.1678	-4.1962	-1.8463	-8.728	-4.364	2.8534	-7.0496	23	249	148	2	1	2
19.9738	10.0708	22.995	16.7847	6.0425	15.9454	7.5531	2.0142	7.0496	0.3357	-0.1678	-0.3357	-4.8676	-2.0142	-9.5673	-4.0283	2.5177	-7.3853	23	250	149	2	1	2
20.3094	10.4065	23.1628	16.7847	6.2103	15.9454	7.5531	2.5177	6.7139	0	-0.1678	-0.6714	-5.7068	-2.182	-10.2386	-3.5248	2.182	-7.3853	23	251	150	2	1	2
20.6451	10.5743	23.1628	16.7847	6.546	15.9454	7.3853	3.0212	6.3782	-0.3357	0	-1.1749	-6.2103	-2.3499	-10.7422	-3.0212	2.0142	-7.3853	23	252	151	2	1	2
20.813	10.7422	23.4985	16.6168	6.7139	15.9454	7.3853	3.6926	6.2103	-0.6714	0.1678	-1.3428	-6.8817	-2.5177	-11.4136	-2.3499	1.6785	-7.2174	23	253	152	2	1	2
21.1487	10.91	23.4985	16.449	7.0496	15.9454	7.2174	4.364	6.2103	-0.8392	0.6714	-1.5106	-7.2174	-2.6855	-11.7493	-1.6785	1.3428	-6.7139	23	254	153	2	1	2
21.3165	11.0779	23.4985	16.449	7.5531	15.7776	7.2174	5.0354	6.3782	-1.1749	1.1749	-1.5106	-7.5531	-2.6855	-12.085	-0.6714	1.3428	-6.2103	23	255	154	2	1	2
21.3165	10.91	23.6664	16.449	7.7209	15.9454	7.2174	5.7068	6.2103	-1.3428	1.3428	-1.5106	-7.8888	-2.8534	-12.4207	0.1678	1.3428	-5.5389	23	256	155	2	1	2
21.4844	11.0779	23.4985	16.2811	8.0566	15.7776	7.0496	6.546	6.2103	-1.3428	2.0142	-1.3428	-8.0566	-2.8534	-12.5885	1.1749	1.1749	-4.6997	23	257	156	2	1	2
21.4844	11.0779	23.4985	15.9454	8.5602	15.6097	7.0496	7.5531	6.546	-1.3428	2.6855	-1.1749	-8.2245	-2.8534	-12.9242	2.182	1.1749	-3.8605	23	258	157	2	1	2
21.4844	10.7422	23.4985	15.9454	8.8959	15.7776	6.8817	8.3923	6.7139	-1.3428	3.3569	-0.8392	-8.5602	-2.8534	-12.9242	3.1891	1.0071	-3.0212	23	259	158	2	1	2
21.3165	10.7422	23.3307	15.9454	9.2316	15.7776	6.7139	9.2316	7.0496	-1.3428	4.0283	-0.8392	-8.5602	-2.8534	-12.9242	4.1962	1.0071	-2.182	23	260	159	2	1	2
21.3165	10.5743	23.1628	15.7776	9.7351	15.7776	6.7139	10.2386	7.2174	-1.3428	4.6997	-0.5035	-8.5602	-2.8534	-12.9242	5.2032	1.0071	-1.1749	23	261	160	2	1	2
21.1487	10.4065	23.3307	15.6097	10.0708	15.9454	6.546	11.0779	7.7209	-1.6785	5.3711	-0.1678	-8.5602	-2.8534	-12.9242	6.2103	1.0071	-0.3357	23	262	161	2	1	2
21.1487	10.2386	23.1628	15.4419	10.5743	15.7776	6.3782	11.9171	8.0566	-1.6785	6.0425	0.1678	-8.3923	-2.8534	-12.7563	7.2174	0.8392	0.5035	23	263	162	2	1	2
20.813	9.903	22.8271	15.4419	11.0779	15.7776	6.0425	12.7563	8.3923	-1.6785	6.8817	0.6714	-8.3923	-2.8534	-12.7563	8.0566	0.8392	1.3428	23	264	163	2	1	2
20.6451	9.903	22.6593	15.274	11.5814	15.7776	6.0425	13.4277	8.728	-1.6785	7.5531	1.0071	-8.2245	-2.8534	-12.5885	8.728	0.6714	2.182	23	265	164	2	1	2
20.4773	9.7351	22.3236	15.1062	12.085	15.4419	5.7068	14.267	8.8959	-1.6785	8.0566	1.3428	-8.0566	-2.8534	-12.4207	9.5673	0.5035	2.8534	23	266	165	2	1	2
20.4773	9.7351	22.1558	14.9384	12.7563	15.4419	5.7068	14.7705	9.0637	-1.5106	8.5602	1.8463	-7.7209	-2.6855	-12.085	10.2386	0.3357	3.6926	23	267	166	2	1	2
20.3094	9.7351	21.8201	14.9384	13.092	15.274	5.5389	15.6097	9.2316	-1.3428	9.0637	2.0142	-7.5531	-2.6855	-11.9171	10.7422	0.3357	4.364	23	268	167	2	1	2
20.1416	9.7351	21.8201	14.9384	13.7634	15.1062	5.3711	16.1133	9.5673	-1.3428	9.7351	2.5177	-7.2174	-2.6855	-11.5814	11.4136	0.3357	4.8676	23	269	168	2	1	2
20.1416	10.0708	21.4844	14.7705	14.4348	15.1062	5.3711	16.449	9.7351	-1.1749	9.903	2.8534	-6.7139	-2.5177	-11.2457	11.9171	0.3357	5.2032	23	270	169	2	1	2
19.9738	10.0708	21.3165	14.9384	14.7705	14.7705	5.2032	16.9525	9.903	-1.1749	10.2386	3.0212	-6.2103	-2.5177	-10.7422	12.2528	0.5035	5.7068	23	271	170	2	1	2
19.9738	10.2386	21.1487	14.6027	15.4419	14.7705	5.5389	17.1204	9.903	-0.8392	10.4065	3.1891	-5.7068	-2.3499	-10.2386	12.5885	0.5035	5.8746	23	272	171	2	1	2
19.6381	10.4065	20.813	14.6027	15.7776	14.267	5.3711	17.4561	10.0708	-0.8392	10.5743	3.1891	-5.3711	-2.3499	-9.7351	12.7563	0.8392	6.0425	23	273	172	2	1	2
19.6381	10.5743	20.4773	14.4348	16.2811	14.0991	5.5389	17.4561	9.903	-0.5035	10.7422	3.3569	-4.6997	-2.182	-9.0637	12.7563	0.8392	5.8746	23	274	173	2	1	2
19.3024	10.91	20.1416	14.6027	16.7847	13.5956	5.3711	17.4561	9.903	-0.3357	10.7422	3.3569	-4.1962	-2.182	-8.5602	12.7563	1.1749	5.8746	23	275	174	2	1	2
19.3024	11.2457	19.8059	14.6027	17.1204	13.2599	5.5389	17.4561	9.903	0.1678	10.7422	3.3569	-3.5248	-2.0142	-7.8888	12.7563	1.6785	5.8746	23	276	175	2	1	2
19.3024	11.5814	19.4702	14.4348	17.4561	12.7563	5.7068	17.4561	9.5673	0.5035	10.4065	3.3569	-2.8534	-1.8463	-7.0496	12.4207	1.8463	5.5389	23	277	176	2	1	2
18.9667	11.7493	18.9667	14.4348	17.7917	12.4207	5.8746	17.2882	9.3994	0.8392	10.2386	3.3569	-2.182	-1.6785	-6.3782	12.085	2.5177	5.3711	23	278	177	2	1	2
18.631	12.085	18.4631	14.267	17.9596	11.7493	5.8746	16.9525	9.0637	1.0071	9.903	3.0212	-1.6785	-1.6785	-5.7068	12.085	3.0212	5.0354	23	279	178	2	1	2
18.2953	12.2528	17.9596	14.267	18.1274	11.0779	5.8746	16.6168	8.728	1.3428	9.5673	2.8534	-1.0071	-1.5106	-4.8676	11.7493	3.5248	4.6997	23	280	179	2	1	2
17.7917	12.2528	17.2882	13.9313	18.1274	10.4065	5.8746	16.2811	8.2245	1.5106	9.2316	2.6855	-0.3357	-1.1749	-4.1962	11.2457	4.0283	4.364	23	281	180	2	1	2
17.4561	12.4207	16.449	13.5956	18.1274	9.5673	5.7068	15.7776	7.7209	1.6785	8.8959	2.3499	0.1678	-1.0071	-3.1891	10.91	4.364	3.8605	23	282	181	2	1	2
16.9525	12.4207	15.4419	12.9242	17.7917	8.728	5.5389	15.1062	6.8817	1.6785	8.2245	2.0142	0.6714	-1.0071	-2.6855	10.4065	4.5319	3.6926	23	283	182	2	1	2
16.2811	12.4207	14.7705	12.2528	17.6239	7.8888	5.3711	14.6027	6.2103	1.8463	7.7209	1.8463	1.0071	-0.8392	-2.0142	9.903	4.8676	3.5248	23	284	183	2	1	2
15.4419	12.2528	13.5956	11.4136	17.2882	6.8817	4.8676	13.9313	5.5389	1.6785	7.0496	1.3428	1.1749	-0.8392	-1.5106	9.3994	5.0354	3.1891	23	285	184	2	1	2
14.7705	11.9171	12.5885	10.4065	16.9525	5.7068	4.1962	13.2599	4.6997	1.3428	6.7139	0.6714	1.3428	-0.6714	-1.0071	9.0637	5.2032	2.8534	23	286	185	2	1	2
13.7634	11.5814	11.4136	9.3994	16.449	4.6997	3.5248	12.5885	3.8605	1.1749	5.8746	0	1.5106	-0.6714	-0.6714	8.5602	5.2032	2.6855	23	287	186	2	1	2
12.7563	11.2457	10.0708	8.2245	15.7776	3.5248	2.8534	11.7493	3.0212	0.8392	5.2032	-0.5035	1.5106	-0.6714	-0.3357	8.2245	5.2032	2.3499	23	288	187	2	1	2
11.5814	10.91	8.8959	6.8817	15.1062	2.3499	2.0142	10.91	2.0142	0.5035	4.5319	-1.1749	1.5106	-0.6714	-0.1678	7.7209	5.0354	2.182	23	289	188	2	1	2
10.4065	10.4065	7.5531	5.5389	14.4348	1.3428	1.1749	9.903	1.1749	0	3.8605	-1.8463	1.5106	-0.6714	0	7.2174	4.8676	2.0142	23	290	189	2	1	2
9.0637	9.7351	6.2103	4.1962	13.5956	0.1678	0.1678	8.8959	0.3357	-0.3357	3.1891	-2.5177	1.3428	-0.8392	0	6.546	4.5319	1.8463	23	291	190	2	1	2
17.4561	23.4985	29.541	18.1274	32.5623	40.2832	30.7159	35.4156	41.1224	31.723	36.7584	39.444	34.4086	-1.0071	11.0779	19.8059	7.0496	22.6593	23	231	130	3	1	2
18.1274	23.8342	30.2124	18.631	32.3944	40.451	30.7159	34.9121	40.451	30.7159	36.2549	38.269	33.2336	-0.8392	10.91	19.8059	7.0496	22.6593	23	232	131	3	1	2
18.631	24.0021	30.8838	18.9667	32.0587	40.6189	30.3802	34.2407	39.444	29.541	35.4156	37.0941	31.8909	-0.6714	10.4065	19.8059	6.8817	22.4915	23	233	132	3	1	2
19.1345	24.3378	31.5552	19.3024	31.723	40.451	30.0446	33.4015	38.4369	28.1982	34.5764	35.7513	30.3802	-0.3357	10.0708	19.6381	6.7139	22.3236	23	234	133	3	1	2
19.6381	24.5056	32.0587	19.4702	31.3873	40.451	29.541	32.5623	37.4298	26.8555	33.7372	34.2407	28.8696	-0.1678	9.5673	19.4702	6.546	22.1558	23	235	134	3	1	2
20.3094	24.6735	32.5623	19.6381	31.0516	40.2832	28.8696	31.723	36.2549	25.3448	32.7301	32.8979	27.359	0	9.2316	19.3024	6.3782	21.9879	23	236	135	3	1	2
20.813	24.8413	33.0658	19.8059	30.5481	39.9475	28.3661	30.8838	35.08	24.0021	31.8909	31.3873	25.8484	0.1678	8.728	18.9667	6.0425	21.6522	23	237	136	3	1	2
21.3165	24.8413	33.4015	19.8059	30.2124	39.6118	27.6947	30.0446	33.905	22.4915	30.8838	29.8767	24.3378	0.1678	8.2245	18.7988	5.8746	21.4844	23	238	137	3	1	2
21.6522	25.0092	33.5693	19.6381	29.541	39.1083	26.6876	28.8696	32.3944	20.813	29.7089	28.1982	22.4915	0.3357	7.7209	18.4631	5.5389	20.9808	23	239	138	3	1	2
21.8201	25.0092	33.5693	19.4702	28.8696	38.269	25.6805	27.8625	30.8838	19.1345	28.5339	26.5198	20.813	0.3357	7.0496	18.1274	5.2032	20.6451	23	240	139	3	1	2
22.1558	25.0092	33.5693	19.1345	28.3661	37.5977	24.6735	26.6876	29.3732	17.4561	27.1912	25.0092	18.9667	0.3357	6.546	17.6239	4.8676	20.1416	23	241	140	3	1	2
