"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
-2.5177	1.6785	-0.5035	-4.5319	5.3711	0.1678	-7.8888	5.7068	1.8463	-7.3853	6.2103	4.0283	-3.0212	0.6714	-3.3569	1.1749	-7.0496	-0.6714	52	241	140	1	1	2
-1.5106	2.6855	0.6714	-3.8605	6.2103	1.1749	-7.5531	6.7139	2.6855	-7.0496	6.8817	4.6997	-2.3499	1.0071	-2.6855	1.3428	-6.2103	-0.5035	52	242	141	1	1	2
-0.8392	3.5248	1.6785	-3.3569	6.8817	1.8463	-7.2174	7.2174	3.3569	-6.7139	7.3853	5.2032	-2.0142	1.3428	-2.0142	1.5106	-5.5389	-0.5035	52	243	142	1	1	2
-0.1678	4.364	2.5177	-2.8534	7.5531	2.6855	-6.8817	8.0566	4.0283	-6.2103	7.8888	5.8746	-1.3428	1.5106	-1.1749	1.8463	-4.8676	-0.3357	52	244	143	1	1	2
0.5035	5.0354	3.1891	-2.6855	8.0566	3.1891	-6.546	8.3923	4.5319	-5.8746	8.3923	6.3782	-1.0071	1.8463	-0.5035	2.0142	-4.364	-0.3357	52	245	144	1	1	2
0.6714	5.7068	3.8605	-2.5177	8.5602	3.5248	-6.2103	8.8959	5.0354	-5.5389	8.728	6.8817	-0.5035	2.0142	0.1678	2.182	-3.5248	-0.3357	52	246	145	1	1	2
1.1749	6.2103	4.364	-2.3499	8.8959	4.0283	-5.8746	9.3994	5.5389	-4.8676	9.2316	7.5531	0.1678	2.182	1.0071	2.3499	-2.6855	-0.1678	52	247	146	1	1	2
1.3428	6.546	4.5319	-2.182	9.0637	4.0283	-5.5389	9.7351	5.8746	-4.1962	9.5673	7.8888	0.8392	2.5177	1.6785	2.182	-1.8463	-0.3357	52	248	147	1	1	2
1.5106	7.0496	4.8676	-2.182	9.3994	4.0283	-5.2032	10.2386	6.0425	-3.3569	9.903	8.3923	1.5106	2.6855	2.6855	2.3499	-1.0071	-0.1678	52	249	148	1	1	2
1.5106	7.2174	4.8676	-2.3499	9.3994	3.8605	-4.8676	10.4065	6.2103	-2.8534	10.0708	8.728	2.0142	2.8534	3.1891	2.3499	-0.3357	-0.3357	52	250	149	1	1	2
1.3428	7.0496	4.6997	-2.3499	9.2316	3.5248	-4.6997	10.4065	6.2103	-2.182	10.0708	8.8959	2.5177	3.1891	4.0283	2.182	0.5035	-0.5035	52	251	150	1	1	2
1.1749	7.0496	4.5319	-2.5177	9.0637	3.0212	-4.5319	10.4065	6.2103	-1.5106	10.2386	9.2316	3.1891	3.3569	4.8676	2.0142	1.1749	-0.6714	52	252	151	1	1	2
1.1749	7.0496	4.5319	-2.5177	9.0637	2.6855	-3.8605	10.5743	6.0425	-0.6714	10.4065	9.5673	3.8605	3.5248	5.5389	2.0142	2.0142	-0.5035	52	253	152	1	1	2
0.8392	6.8817	4.1962	-2.6855	8.728	2.0142	-3.6926	10.5743	6.0425	0	10.4065	9.7351	4.1962	3.6926	6.3782	1.8463	2.8534	-0.6714	52	254	153	1	1	2
0.8392	6.7139	3.8605	-2.8534	8.5602	1.3428	-3.3569	10.4065	5.8746	0.8392	10.4065	10.0708	4.6997	4.0283	7.0496	1.6785	3.5248	-0.6714	52	255	154	1	1	2
0.6714	6.3782	3.5248	-2.8534	8.2245	0.5035	-3.0212	10.0708	5.5389	1.3428	10.4065	10.2386	5.2032	4.1962	7.7209	1.5106	4.0283	-0.8392	52	256	155	1	1	2
0.5035	6.2103	3.1891	-2.8534	7.8888	-0.1678	-2.6855	9.903	5.2032	2.0142	10.2386	10.2386	5.7068	4.364	8.0566	1.3428	4.5319	-1.0071	52	257	156	1	1	2
0.3357	5.8746	2.8534	-3.0212	7.5531	-0.8392	-2.5177	9.7351	4.8676	2.6855	10.0708	10.2386	5.8746	4.364	8.5602	1.0071	5.0354	-1.0071	52	258	157	1	1	2
0.1678	5.5389	2.3499	-3.0212	7.2174	-1.6785	-2.182	9.5673	4.5319	3.0212	9.903	10.2386	6.2103	4.5319	8.8959	0.8392	5.2032	-1.1749	52	259	158	1	1	2
0.1678	5.3711	2.182	-2.8534	6.546	-2.3499	-2.0142	9.2316	4.1962	3.5248	9.7351	10.2386	6.546	4.6997	9.2316	0.6714	5.5389	-1.1749	52	260	159	1	1	2
0.1678	4.8676	1.6785	-3.0212	6.2103	-2.8534	-1.8463	8.728	3.6926	3.8605	9.5673	10.2386	6.7139	4.8676	9.2316	0.5035	5.8746	-1.1749	52	261	160	1	1	2
0.1678	4.5319	1.3428	-3.0212	5.8746	-3.5248	-1.5106	8.3923	3.3569	4.1962	9.3994	10.0708	6.7139	5.0354	9.3994	0.3357	6.0425	-1.1749	52	262	161	1	1	2
0	3.8605	0.8392	-3.0212	5.3711	-4.1962	-1.6785	7.8888	3.0212	4.1962	8.8959	9.7351	6.3782	5.2032	9.2316	0	5.8746	-1.5106	52	263	162	1	1	2
0	3.6926	0.5035	-2.8534	4.8676	-4.5319	-1.3428	7.3853	2.6855	4.364	8.5602	9.3994	6.3782	5.3711	9.0637	-0.1678	5.8746	-1.5106	52	264	163	1	1	2
0	3.3569	0.3357	-2.8534	4.364	-5.0354	-1.1749	6.8817	2.182	4.364	8.0566	9.0637	6.0425	5.3711	8.728	-0.5035	5.5389	-1.6785	52	265	164	1	1	2
0.1678	3.1891	0.3357	-2.5177	4.0283	-5.3711	-1.0071	6.546	2.0142	4.5319	7.7209	8.728	6.0425	5.3711	8.3923	-0.6714	5.5389	-1.8463	52	266	165	1	1	2
0.1678	3.0212	0.1678	-2.3499	3.6926	-5.5389	-0.8392	6.2103	1.6785	4.364	7.3853	8.0566	5.7068	5.3711	7.8888	-1.0071	5.2032	-2.0142	52	267	166	1	1	2
0	2.5177	-0.1678	-2.5177	3.3569	-5.7068	-0.8392	5.7068	1.0071	4.1962	6.7139	7.3853	5.0354	5.3711	7.2174	-1.3428	4.6997	-2.182	52	268	167	1	1	2
0.3357	2.5177	0	-2.3499	3.1891	-5.5389	-0.6714	5.3711	0.8392	4.1962	6.3782	7.0496	4.6997	5.2032	6.7139	-1.5106	4.364	-2.3499	52	269	168	1	1	2
0.5035	2.6855	0.1678	-2.0142	3.0212	-5.3711	-0.3357	5.0354	0.6714	3.8605	6.0425	6.546	4.1962	5.2032	5.8746	-1.6785	3.8605	-2.3499	52	270	169	1	1	2
0.6714	2.6855	0.3357	-1.8463	2.8534	-5.2032	-0.1678	4.6997	0.5035	3.6926	5.5389	6.2103	3.6926	5.0354	5.2032	-1.8463	3.5248	-2.5177	52	271	170	1	1	2
0.8392	2.6855	0.5035	-1.5106	2.6855	-4.8676	-0.1678	4.5319	0.3357	3.3569	5.3711	5.8746	3.1891	4.8676	4.364	-2.0142	3.0212	-2.3499	52	272	171	1	1	2
1.1749	3.0212	0.8392	-1.1749	2.8534	-4.364	0.1678	4.5319	0.3357	3.1891	5.2032	5.5389	2.8534	4.6997	3.6926	-1.8463	2.5177	-2.182	52	273	172	1	1	2
1.6785	3.1891	1.3428	-0.8392	3.1891	-4.0283	0.1678	4.364	0.1678	2.8534	5.2032	5.2032	2.3499	4.5319	3.0212	-1.6785	2.0142	-2.0142	52	274	173	1	1	2
1.8463	3.3569	1.3428	-0.8392	3.0212	-3.8605	0.1678	4.1962	0	2.5177	4.8676	4.6997	1.8463	4.364	2.0142	-1.6785	1.3428	-2.0142	52	275	174	1	1	2
2.182	3.5248	1.8463	-0.6714	3.1891	-3.5248	0	4.1962	0	2.182	4.6997	4.364	1.3428	4.1962	1.3428	-1.5106	1.0071	-1.8463	52	276	175	1	1	2
2.182	3.6926	2.0142	-0.5035	3.3569	-2.8534	0	4.1962	0	1.6785	4.6997	4.0283	0.8392	4.0283	0.8392	-1.1749	0.5035	-1.6785	52	277	176	1	1	2
2.5177	3.6926	2.182	-0.1678	3.5248	-2.3499	-0.1678	4.364	0.1678	1.3428	4.6997	3.8605	0.3357	3.6926	0.1678	-0.8392	0	-1.3428	52	278	177	1	1	2
2.6855	4.0283	2.5177	-0.1678	3.5248	-2.0142	-0.3357	4.5319	0.3357	0.8392	4.6997	3.5248	-0.1678	3.5248	-0.5035	-0.5035	-0.3357	-1.1749	52	279	178	1	1	2
2.8534	4.0283	2.6855	0	3.8605	-1.6785	-0.5035	4.5319	0.3357	0.3357	4.5319	3.3569	-0.6714	3.3569	-1.1749	-0.1678	-0.8392	-0.8392	52	280	179	1	1	2
3.0212	4.0283	2.6855	0	3.8605	-1.3428	-0.8392	4.5319	0.3357	-0.1678	4.5319	3.0212	-1.1749	3.1891	-1.6785	0.1678	-1.3428	-0.6714	52	281	180	1	1	2
3.0212	4.0283	2.6855	0	3.8605	-1.0071	-1.3428	4.5319	0.3357	-0.8392	4.364	2.6855	-1.8463	3.1891	-2.3499	0.5035	-1.8463	-0.5035	52	282	181	1	1	2
2.8534	3.8605	2.8534	0	3.6926	-0.8392	-1.6785	4.364	0.3357	-1.5106	4.1962	2.3499	-2.5177	3.0212	-2.8534	0.6714	-2.182	-0.5035	52	283	182	1	1	2
2.8534	3.6926	2.8534	0	3.5248	-0.6714	-2.0142	4.364	0.3357	-2.0142	4.0283	2.0142	-3.0212	2.8534	-3.1891	1.0071	-2.5177	-0.3357	52	284	183	1	1	2
2.8534	3.5248	2.5177	0	3.5248	-0.5035	-2.5177	4.1962	0.1678	-2.6855	3.8605	1.6785	-3.5248	2.8534	-3.5248	1.1749	-3.0212	-0.1678	52	285	184	1	1	2
2.3499	3.0212	2.182	-0.5035	3.1891	-0.5035	-3.0212	3.8605	-0.1678	-3.5248	3.3569	1.1749	-4.364	2.8534	-4.0283	1.1749	-3.5248	-0.1678	52	286	185	1	1	2
2.0142	2.8534	1.8463	-0.6714	2.8534	-0.6714	-3.5248	3.5248	-0.3357	-4.364	3.0212	0.6714	-4.8676	2.8534	-4.364	1.3428	-3.6926	-0.1678	52	287	186	1	1	2
2.0142	2.5177	1.6785	-0.6714	2.5177	-0.5035	-3.8605	3.3569	-0.5035	-4.8676	2.8534	0.3357	-5.3711	2.8534	-4.364	1.5106	-3.8605	0	52	288	187	1	1	2
1.5106	2.0142	1.3428	-1.0071	2.0142	-0.8392	-4.364	3.0212	-0.8392	-5.5389	2.5177	-0.1678	-5.8746	3.0212	-4.6997	1.5106	-4.1962	0	52	289	188	1	1	2
1.3428	1.5106	0.8392	-1.1749	1.8463	-1.0071	-5.0354	2.5177	-1.3428	-6.0425	2.182	-0.5035	-6.3782	3.1891	-4.6997	1.5106	-4.364	0	52	290	189	1	1	2
1.0071	1.1749	0.5035	-1.3428	1.3428	-1.1749	-5.3711	2.182	-1.8463	-6.546	1.8463	-0.8392	-6.7139	3.3569	-4.6997	1.3428	-4.5319	0	52	291	190	1	1	2
-5.0354	-4.5319	-4.0283	1.0071	-3.1891	1.1749	10.91	-3.6926	3.0212	14.267	2.182	7.8888	17.9596	1.6785	16.1133	-1.1749	9.7351	4.5319	52	231	130	2	1	2
-4.6997	-4.1962	-3.5248	1.1749	-2.8534	1.5106	10.91	-3.1891	3.3569	14.4348	2.6855	8.0566	18.1274	1.6785	16.1133	-0.6714	9.2316	5.0354	52	232	131	2	1	2
-4.364	-3.8605	-3.0212	1.3428	-2.3499	1.8463	10.91	-2.6855	3.6926	14.4348	3.1891	8.3923	18.1274	1.6785	15.9454	-0.1678	8.728	5.7068	52	233	132	2	1	2
-4.0283	-3.1891	-2.5177	1.3428	-2.0142	2.3499	10.91	-2.182	4.1962	14.0991	3.6926	8.5602	17.9596	1.5106	15.6097	0.3357	8.0566	6.3782	52	234	133	2	1	2
-3.6926	-2.8534	-2.0142	1.3428	-1.6785	2.6855	10.7422	-1.8463	4.5319	13.9313	3.8605	8.728	17.7917	1.5106	15.274	0.6714	7.3853	6.8817	52	235	134	2	1	2
-3.5248	-2.5177	-1.5106	1.0071	-1.1749	3.1891	10.2386	-1.3428	4.8676	13.5956	4.1962	8.8959	17.4561	1.3428	14.6027	1.0071	6.2103	7.3853	52	236	135	2	1	2
-3.0212	-1.8463	-0.8392	1.0071	-0.5035	3.6926	10.0708	-0.6714	5.2032	13.2599	4.8676	9.2316	17.1204	1.1749	13.9313	1.5106	5.5389	7.8888	52	237	136	2	1	2
-2.8534	-1.3428	-0.5035	0.6714	-0.1678	4.0283	9.3994	-0.3357	5.5389	12.7563	5.0354	9.3994	16.6168	1.0071	13.2599	1.8463	4.364	8.3923	52	238	137	2	1	2
-2.6855	-0.6714	-0.1678	0.3357	0.5035	4.5319	8.8959	0.1678	6.0425	12.085	5.5389	9.5673	15.9454	0.6714	12.2528	2.182	3.3569	8.728	52	239	138	2	1	2
-2.5177	-0.1678	0.1678	-0.1678	1.0071	4.8676	8.2245	0.5035	6.3782	11.2457	5.8746	9.7351	15.274	0.5035	11.4136	2.3499	2.182	9.0637	52	240	139	2	1	2
-2.182	0.3357	0.3357	-0.5035	1.5106	5.0354	7.3853	0.8392	6.7139	10.4065	6.0425	9.7351	14.4348	0.1678	10.4065	2.8534	0.8392	9.2316	52	241	140	2	1	2
-1.8463	0.8392	0.8392	-1.1749	2.0142	5.3711	6.7139	1.1749	6.8817	9.3994	6.3782	9.903	13.5956	-0.1678	9.2316	3.0212	-0.3357	9.5673	52	242	141	2	1	2
-1.5106	1.5106	1.1749	-1.5106	2.6855	5.7068	5.8746	1.8463	7.3853	8.728	6.8817	10.0708	12.5885	-0.5035	8.0566	3.3569	-1.5106	9.7351	52	243	142	2	1	2
-1.3428	2.0142	1.1749	-2.0142	3.1891	6.0425	5.0354	2.182	7.7209	7.7209	7.2174	10.2386	11.5814	-0.8392	6.8817	3.5248	-2.6855	9.903	52	244	143	2	1	2
-1.1749	2.5177	1.3428	-2.6855	3.5248	6.2103	4.1962	2.5177	8.0566	6.7139	7.3853	10.4065	10.5743	-1.1749	5.7068	3.8605	-3.8605	10.0708	52	245	144	2	1	2
-1.0071	2.8534	1.3428	-3.1891	4.0283	6.2103	3.1891	2.8534	8.3923	5.7068	7.5531	10.4065	9.5673	-1.3428	4.5319	4.1962	-5.0354	10.2386	52	246	145	2	1	2
-1.0071	3.1891	1.1749	-3.6926	4.364	6.2103	2.3499	3.0212	8.728	4.5319	7.7209	10.5743	8.3923	-1.6785	3.5248	4.364	-6.2103	10.2386	52	247	146	2	1	2
-0.6714	3.8605	1.3428	-4.0283	4.6997	6.3782	1.6785	3.5248	9.0637	3.6926	8.0566	10.7422	7.5531	-2.0142	2.6855	4.364	-7.0496	10.2386	52	248	147	2	1	2
-0.6714	4.0283	1.1749	-4.6997	4.8676	6.2103	0.8392	3.5248	9.0637	2.6855	8.0566	10.7422	6.3782	-2.182	1.5106	4.5319	-7.8888	10.2386	52	249	148	2	1	2
-0.5035	4.1962	1.1749	-5.0354	5.0354	6.2103	0	3.8605	9.3994	1.8463	8.2245	10.91	5.5389	-2.5177	0.6714	4.364	-8.3923	9.903	52	250	149	2	1	2
-0.6714	4.1962	1.1749	-5.5389	5.0354	6.0425	-0.8392	3.8605	9.3994	1.1749	8.2245	10.91	4.364	-2.6855	-0.3357	4.364	-9.2316	9.7351	52	251	150	2	1	2
-0.5035	4.364	1.1749	-5.7068	5.2032	6.0425	-1.3428	4.0283	9.5673	0.5035	8.2245	10.91	3.6926	-3.0212	-1.0071	4.1962	-9.7351	9.2316	52	252	151	2	1	2
-0.3357	4.364	1.1749	-6.0425	5.2032	5.8746	-2.0142	3.8605	9.5673	-0.3357	7.8888	10.91	2.6855	-3.1891	-1.8463	4.1962	-10.2386	8.8959	52	253	152	2	1	2
-0.1678	4.5319	1.0071	-6.0425	5.3711	5.7068	-2.5177	4.0283	9.7351	-1.1749	7.8888	11.0779	2.182	-3.5248	-2.5177	3.8605	-10.4065	8.3923	52	254	153	2	1	2
0.1678	4.6997	1.1749	-6.0425	5.3711	5.7068	-2.8534	4.0283	9.903	-1.6785	7.5531	11.0779	1.6785	-3.6926	-2.8534	3.8605	-10.5743	8.0566	52	255	154	2	1	2
0.5035	4.6997	1.3428	-5.8746	5.3711	5.5389	-3.1891	4.0283	9.903	-2.182	7.3853	11.0779	1.0071	-3.8605	-3.5248	3.6926	-10.7422	7.5531	52	256	155	2	1	2
0.8392	5.0354	1.6785	-5.5389	5.3711	5.7068	-3.3569	4.0283	10.2386	-2.3499	7.2174	11.2457	0.8392	-4.0283	-3.6926	3.5248	-10.5743	7.2174	52	257	156	2	1	2
1.3428	5.0354	2.0142	-5.2032	5.5389	5.8746	-3.5248	4.1962	10.5743	-2.6855	7.0496	11.4136	0.6714	-4.1962	-4.0283	3.5248	-10.2386	6.8817	52	258	157	2	1	2
1.8463	5.3711	2.5177	-4.6997	5.7068	6.0425	-3.3569	4.1962	10.7422	-2.6855	7.0496	11.5814	0.6714	-4.364	-4.1962	3.3569	-9.903	6.546	52	259	158	2	1	2
2.6855	5.8746	3.1891	-3.8605	6.0425	6.546	-3.0212	4.5319	11.2457	-2.5177	7.0496	12.085	0.8392	-4.5319	-4.0283	3.1891	-9.2316	6.3782	52	260	159	2	1	2
3.3569	6.0425	3.6926	-3.1891	6.2103	6.7139	-2.8534	4.5319	11.5814	-2.5177	6.8817	12.2528	0.8392	-4.5319	-3.8605	3.0212	-8.5602	5.8746	52	261	160	2	1	2
4.364	6.7139	4.364	-2.182	6.3782	7.2174	-2.182	4.6997	12.085	-2.182	6.8817	12.5885	1.3428	-4.6997	-3.3569	2.8534	-7.8888	5.5389	52	262	161	2	1	2
5.2032	7.2174	5.0354	-1.1749	6.7139	7.8888	-1.5106	4.8676	12.5885	-1.8463	7.0496	12.9242	1.6785	-4.6997	-3.0212	2.6855	-6.7139	5.3711	52	263	162	2	1	2
6.2103	7.7209	6.0425	-0.1678	7.2174	8.3923	-1.0071	5.2032	13.092	-1.1749	6.8817	13.2599	2.182	-4.6997	-2.5177	2.5177	-5.7068	5.0354	52	264	163	2	1	2
7.2174	8.0566	6.7139	0.8392	7.3853	9.0637	-0.3357	5.2032	13.4277	-0.8392	6.7139	13.4277	2.6855	-4.6997	-2.182	2.182	-4.8676	4.5319	52	265	164	2	1	2
8.2245	8.728	7.5531	2.0142	7.7209	9.7351	0.5035	5.3711	13.9313	-0.3357	6.7139	13.7634	3.1891	-4.6997	-1.5106	2.0142	-3.8605	4.364	52	266	165	2	1	2
9.0637	9.2316	8.3923	3.3569	8.2245	10.5743	1.3428	5.5389	14.4348	0.3357	6.7139	13.9313	4.0283	-4.8676	-0.8392	2.0142	-2.8534	4.1962	52	267	166	2	1	2
9.903	9.5673	9.0637	4.1962	8.3923	11.0779	2.0142	5.8746	14.9384	0.8392	6.7139	14.267	4.5319	-4.8676	-0.1678	1.6785	-2.0142	4.0283	52	268	167	2	1	2
10.91	10.2386	10.0708	5.5389	8.8959	11.9171	2.8534	6.0425	15.6097	1.8463	6.8817	14.4348	5.3711	-5.0354	0.5035	1.6785	-0.6714	4.1962	52	269	168	2	1	2
11.9171	10.91	10.7422	6.3782	9.3994	12.7563	3.6926	6.2103	15.9454	2.3499	6.8817	14.7705	5.8746	-5.0354	1.3428	1.6785	0.1678	4.0283	52	270	169	2	1	2
12.4207	11.2457	11.4136	7.2174	9.7351	13.2599	4.364	6.546	16.2811	3.0212	7.0496	14.7705	6.546	-5.3711	2.182	1.6785	1.0071	4.1962	52	271	170	2	1	2
13.2599	11.5814	11.9171	8.0566	10.0708	13.7634	4.6997	6.546	16.2811	3.5248	7.0496	14.7705	6.8817	-5.7068	2.6855	1.5106	1.6785	4.1962	52	272	171	2	1	2
13.7634	11.9171	12.2528	8.5602	10.2386	14.0991	5.2032	6.546	16.449	3.8605	7.0496	14.7705	7.3853	-6.0425	3.3569	1.5106	2.182	4.1962	52	273	172	2	1	2
14.0991	12.2528	12.5885	9.0637	10.5743	14.267	5.5389	6.7139	16.449	4.364	7.0496	14.7705	7.8888	-6.3782	3.8605	1.5106	2.8534	4.5319	52	274	173	2	1	2
14.267	12.2528	12.9242	9.3994	10.7422	14.6027	5.7068	6.8817	16.449	4.8676	7.2174	14.6027	8.3923	-6.7139	4.5319	1.6785	3.1891	4.6997	52	275	174	2	1	2
14.4348	12.2528	12.9242	9.5673	10.91	14.6027	5.8746	6.8817	16.2811	5.2032	7.2174	14.267	8.728	-7.2174	5.0354	1.6785	3.5248	5.0354	52	276	175	2	1	2
14.6027	12.4207	12.7563	9.3994	11.0779	14.4348	5.8746	6.7139	16.1133	5.5389	7.2174	14.267	8.8959	-7.7209	5.5389	1.6785	3.6926	5.3711	52	277	176	2	1	2
14.267	12.2528	12.5885	9.0637	11.0779	14.267	5.7068	6.7139	15.7776	5.7068	7.2174	13.9313	9.2316	-8.2245	6.0425	1.6785	3.8605	5.5389	52	278	177	2	1	2
13.9313	11.9171	12.2528	8.728	10.91	14.0991	5.5389	6.7139	15.4419	6.0425	7.3853	13.5956	9.3994	-8.5602	6.546	1.8463	3.8605	6.0425	52	279	178	2	1	2
13.4277	11.2457	11.5814	8.0566	10.4065	13.4277	5.0354	6.3782	14.7705	5.8746	7.2174	13.092	9.5673	-9.0637	6.7139	1.6785	3.8605	6.2103	52	280	179	2	1	2
12.5885	10.91	11.0779	7.5531	10.2386	13.092	4.8676	6.0425	14.267	6.2103	7.2174	12.5885	9.7351	-9.2316	7.2174	1.8463	3.6926	6.3782	52	281	180	2	1	2
11.7493	10.0708	10.0708	6.546	9.7351	12.2528	4.1962	5.5389	13.5956	6.2103	6.8817	12.085	9.5673	-9.5673	7.5531	1.5106	3.3569	6.3782	52	282	181	2	1	2
10.7422	9.5673	9.3994	5.5389	9.3994	11.7493	4.0283	5.2032	13.092	6.3782	6.7139	11.7493	9.7351	-9.5673	8.0566	1.5106	3.3569	6.7139	52	283	182	2	1	2
9.5673	8.728	8.3923	4.8676	8.728	11.0779	3.5248	4.8676	12.5885	6.3782	6.3782	11.2457	9.903	-9.5673	8.2245	1.3428	3.0212	6.7139	52	284	183	2	1	2
8.5602	8.0566	7.3853	3.8605	8.2245	10.4065	3.1891	4.364	11.7493	6.546	6.0425	10.91	9.903	-9.3994	8.728	1.1749	2.8534	6.8817	52	285	184	2	1	2
7.3853	7.2174	6.3782	2.6855	7.5531	9.5673	2.8534	3.6926	11.0779	6.546	5.7068	10.2386	9.7351	-9.2316	9.0637	0.8392	2.6855	6.7139	52	286	185	2	1	2
6.0425	6.0425	5.2032	1.8463	6.7139	8.8959	2.3499	3.1891	10.4065	6.546	5.3711	9.903	9.7351	-8.8959	9.3994	0.3357	2.5177	6.7139	52	287	186	2	1	2
5.0354	5.3711	4.0283	1.0071	6.2103	8.2245	2.182	2.6855	9.7351	6.546	5.0354	9.2316	9.903	-8.3923	9.5673	0	2.182	6.3782	52	288	187	2	1	2
3.8605	4.364	3.1891	0.1678	5.7068	7.5531	2.0142	2.3499	9.0637	6.7139	4.6997	8.8959	10.0708	-7.7209	9.903	-0.1678	2.182	6.3782	52	289	188	2	1	2
2.8534	3.5248	2.0142	-0.5035	5.2032	6.8817	1.8463	1.8463	8.3923	6.8817	4.364	8.3923	10.0708	-7.0496	10.2386	-0.6714	2.0142	6.2103	52	290	189	2	1	2
2.0142	2.8534	1.3428	-1.0071	4.6997	6.7139	2.0142	1.6785	8.2245	7.0496	4.0283	8.2245	10.4065	-6.0425	10.5743	-0.8392	2.182	6.0425	52	291	190	2	1	2
0.5035	3.0212	11.0779	-9.903	7.2174	13.092	-7.3853	11.9171	9.7351	-5.8746	14.6027	11.0779	-0.8392	-4.8676	-6.3782	6.3782	-21.1487	12.9242	52	231	130	3	1	2
0.6714	3.8605	11.5814	-9.5673	8.728	13.7634	-7.0496	13.5956	10.7422	-5.3711	16.1133	12.2528	-0.3357	-5.2032	-6.546	7.2174	-21.1487	13.7634	52	232	131	3	1	2
1.1749	4.6997	12.085	-9.0637	10.4065	14.6027	-6.546	15.274	11.9171	-4.8676	17.7917	13.2599	0.3357	-5.5389	-6.546	8.2245	-21.3165	14.6027	52	233	132	3	1	2
1.5106	5.5389	12.4207	-8.728	12.085	15.4419	-6.0425	16.9525	12.9242	-4.1962	19.3024	14.4348	0.8392	-5.8746	-6.546	9.0637	-21.3165	15.4419	52	234	133	3	1	2
2.0142	6.546	13.092	-8.0566	13.7634	16.449	-5.5389	18.7988	14.267	-3.5248	20.9808	15.9454	1.5106	-6.2103	-6.546	9.903	-21.1487	16.2811	52	235	134	3	1	2
2.5177	7.3853	13.5956	-7.5531	15.274	17.1204	-4.6997	20.3094	15.4419	-2.6855	22.6593	17.1204	2.3499	-6.3782	-6.546	10.7422	-20.813	17.1204	52	236	135	3	1	2
2.6855	8.2245	13.7634	-7.0496	16.7847	17.7917	-4.0283	21.9879	16.449	-2.0142	24.0021	18.2953	2.8534	-6.7139	-6.546	11.4136	-20.6451	17.7917	52	237	136	3	1	2
3.0212	8.8959	14.267	-6.546	18.1274	18.4631	-3.5248	23.4985	17.7917	-1.1749	25.3448	19.4702	3.6926	-7.0496	-6.3782	12.085	-20.1416	18.2953	52	238	137	3	1	2
