"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
6.2103	17.9596	12.4207	5.8746	17.4561	18.9667	7.3853	18.4631	19.6381	11.9171	18.2953	19.4702	10.91	-4.8676	-0.5035	7.3853	0.5035	10.7422	46	255	154	1	1	2
6.8817	18.9667	13.092	6.8817	18.4631	19.6381	8.0566	19.1345	20.1416	11.9171	18.7988	19.8059	10.91	-4.8676	-0.5035	7.3853	0.6714	11.0779	46	256	155	1	1	2
7.5531	19.6381	13.7634	8.2245	19.1345	20.1416	8.8959	19.6381	20.4773	11.9171	19.1345	19.9738	11.0779	-4.6997	-0.3357	7.0496	0.8392	11.0779	46	257	156	1	1	2
8.2245	20.6451	14.4348	9.3994	19.8059	20.9808	9.7351	20.3094	20.9808	11.9171	19.4702	20.1416	10.91	-4.6997	-0.3357	7.0496	0.8392	11.0779	46	258	157	1	1	2
9.2316	21.4844	15.274	10.7422	20.4773	21.6522	10.7422	20.6451	21.4844	12.085	19.8059	20.1416	10.91	-4.5319	-0.3357	6.8817	1.0071	11.0779	46	259	158	1	1	2
10.0708	22.4915	16.1133	12.2528	20.9808	22.3236	11.7493	20.9808	21.9879	12.085	19.9738	20.3094	10.91	-4.364	-0.1678	6.8817	1.1749	11.0779	46	260	159	1	1	2
11.0779	23.1628	17.2882	13.7634	21.4844	22.995	12.7563	21.1487	22.3236	12.2528	19.9738	20.3094	10.91	-4.1962	0	6.7139	1.1749	10.91	46	261	160	1	1	2
12.085	24.0021	18.1274	15.274	21.8201	23.6664	13.9313	21.3165	22.8271	12.4207	19.9738	20.3094	10.91	-4.0283	0	6.546	1.3428	10.7422	46	262	161	1	1	2
13.092	24.8413	18.9667	16.7847	22.3236	24.3378	14.9384	21.3165	23.1628	12.5885	19.9738	20.1416	10.7422	-3.8605	0.1678	6.546	1.5106	10.5743	46	263	162	1	1	2
13.7634	25.3448	19.8059	18.1274	22.3236	25.0092	16.1133	21.1487	23.3307	12.7563	19.6381	19.9738	10.7422	-3.6926	0.1678	6.2103	1.5106	10.2386	46	264	163	1	1	2
14.6027	26.0162	20.6451	19.4702	22.6593	25.6805	17.1204	21.1487	23.6664	12.9242	19.4702	19.9738	10.7422	-3.5248	0.3357	6.2103	1.6785	10.0708	46	265	164	1	1	2
15.4419	26.5198	21.4844	20.6451	22.995	26.3519	18.2953	21.1487	24.1699	13.092	19.3024	19.8059	10.5743	-3.5248	0.3357	6.2103	1.6785	9.903	46	266	165	1	1	2
16.2811	27.1912	22.3236	21.8201	23.1628	27.0233	19.1345	20.9808	24.3378	13.4277	19.1345	19.8059	10.5743	-3.3569	0.6714	6.3782	1.8463	9.7351	46	267	166	1	1	2
16.7847	27.6947	22.8271	22.8271	23.3307	27.5269	20.1416	20.813	24.5056	13.5956	18.7988	19.6381	10.7422	-3.1891	1.1749	6.3782	2.0142	9.5673	46	268	167	1	1	2
17.2882	28.1982	23.6664	23.6664	23.4985	28.1982	20.9808	20.6451	24.8413	13.7634	18.631	19.6381	10.7422	-3.1891	1.3428	6.546	2.0142	9.5673	46	269	168	1	1	2
17.6239	28.7018	24.1699	24.3378	23.6664	28.5339	21.6522	20.4773	25.177	13.9313	18.4631	19.4702	10.7422	-3.1891	1.5106	6.546	2.3499	9.3994	46	270	169	1	1	2
17.9596	29.2053	24.6735	25.0092	23.8342	29.0375	22.3236	20.3094	25.177	14.267	18.1274	19.4702	11.0779	-3.0212	2.0142	6.7139	2.6855	9.5673	46	271	170	1	1	2
18.1274	29.7089	25.177	25.5127	24.1699	29.3732	22.8271	20.1416	25.177	14.4348	17.9596	19.3024	11.4136	-3.0212	2.3499	6.8817	3.0212	9.5673	46	272	171	1	1	2
18.4631	30.2124	25.6805	26.0162	24.5056	29.7089	23.3307	20.1416	25.3448	14.7705	17.7917	19.4702	11.5814	-3.0212	2.6855	7.2174	3.1891	9.5673	46	273	172	1	1	2
18.631	30.5481	26.0162	26.3519	24.6735	30.0446	23.6664	20.1416	25.3448	15.274	17.6239	19.3024	11.9171	-2.8534	3.3569	7.5531	3.6926	9.5673	46	274	173	1	1	2
18.631	30.7159	26.1841	26.3519	24.8413	30.2124	24.0021	19.9738	25.3448	15.6097	17.4561	19.3024	12.2528	-2.8534	3.6926	7.7209	4.0283	9.5673	46	275	174	1	1	2
18.7988	31.0516	26.5198	26.6876	25.177	30.3802	24.3378	19.9738	25.5127	16.1133	17.4561	19.4702	12.7563	-2.8534	4.364	8.2245	4.5319	9.7351	46	276	175	1	1	2
18.631	31.2195	26.5198	26.5198	25.177	30.3802	24.5056	19.9738	25.3448	16.6168	17.4561	19.4702	13.2599	-2.6855	5.0354	8.5602	5.2032	9.5673	46	277	176	1	1	2
18.631	31.3873	26.6876	26.6876	25.5127	30.5481	24.6735	20.1416	25.3448	17.1204	17.4561	19.8059	13.7634	-2.6855	5.5389	9.0637	5.7068	9.7351	46	278	177	1	1	2
18.2953	31.3873	26.5198	26.3519	25.5127	30.5481	24.6735	20.1416	25.3448	17.7917	17.2882	19.8059	14.4348	-2.5177	6.3782	9.2316	6.3782	9.7351	46	279	178	1	1	2
18.1274	31.3873	26.3519	26.3519	25.8484	30.3802	24.8413	20.3094	25.3448	18.2953	17.4561	20.1416	14.9384	-2.5177	7.0496	9.7351	7.0496	9.7351	46	280	179	1	1	2
17.9596	31.3873	26.1841	26.0162	26.0162	30.3802	24.8413	20.3094	25.3448	19.1345	17.6239	20.4773	15.7776	-2.3499	7.8888	10.2386	7.8888	9.7351	46	281	180	1	1	2
10.7422	2.6855	13.092	16.7847	6.2103	13.2599	10.7422	6.7139	13.092	11.2457	9.7351	12.9242	15.9454	0.8392	11.4136	-0.5035	6.3782	6.0425	46	231	130	2	1	2
11.9171	3.3569	14.0991	17.9596	6.0425	13.7634	11.5814	6.3782	13.2599	11.9171	9.2316	12.7563	15.9454	0.8392	11.2457	-1.0071	6.546	5.5389	46	232	131	2	1	2
12.7563	4.0283	14.9384	18.7988	5.8746	13.9313	12.5885	5.7068	13.2599	12.2528	8.3923	12.5885	15.7776	0.6714	10.91	-1.1749	6.7139	5.0354	46	233	132	2	1	2
13.7634	4.6997	15.6097	19.6381	6.0425	14.267	13.7634	5.3711	13.2599	12.7563	7.8888	12.5885	15.7776	0.6714	10.5743	-1.5106	6.8817	4.5319	46	234	133	2	1	2
14.7705	5.5389	16.2811	20.6451	6.0425	14.4348	14.7705	4.8676	13.2599	13.2599	7.3853	12.5885	15.7776	0.6714	10.2386	-1.8463	7.2174	4.0283	46	235	134	2	1	2
15.4419	6.2103	16.9525	21.4844	6.2103	14.7705	15.6097	4.364	13.092	13.5956	6.8817	12.4207	15.6097	0.6714	9.7351	-2.0142	7.2174	3.1891	46	236	135	2	1	2
15.7776	6.7139	17.1204	21.8201	5.8746	14.7705	16.449	3.6926	12.7563	13.7634	6.0425	12.085	15.1062	0.5035	9.0637	-2.182	7.2174	2.5177	46	237	136	2	1	2
16.449	7.3853	17.6239	22.4915	6.0425	14.9384	17.4561	3.1891	12.7563	14.0991	5.5389	11.7493	14.9384	0.5035	8.728	-2.5177	7.3853	1.8463	46	238	137	2	1	2
16.7847	8.2245	17.9596	22.995	6.2103	14.7705	18.2953	2.6855	12.5885	14.4348	4.8676	11.5814	14.7705	0.5035	8.2245	-2.5177	7.3853	1.1749	46	239	138	2	1	2
17.1204	8.5602	17.7917	23.3307	6.0425	14.6027	18.7988	2.182	12.085	14.6027	4.0283	11.0779	14.267	0.3357	7.3853	-2.8534	7.2174	0.3357	46	240	139	2	1	2
16.9525	8.8959	17.7917	23.4985	5.7068	14.267	19.3024	1.5106	11.5814	14.267	3.1891	10.5743	13.5956	0.1678	6.7139	-2.8534	6.8817	-0.5035	46	241	140	2	1	2
17.2882	9.3994	17.4561	23.6664	5.7068	14.0991	19.8059	1.0071	11.0779	14.4348	2.5177	10.0708	13.2599	0.1678	6.2103	-3.0212	6.7139	-1.1749	46	242	141	2	1	2
16.9525	9.5673	17.2882	23.6664	5.7068	13.4277	19.9738	0.1678	10.5743	14.267	1.6785	9.5673	12.4207	0	5.2032	-3.0212	6.3782	-2.0142	46	243	142	2	1	2
16.7847	9.903	16.7847	23.6664	5.5389	12.7563	20.3094	-0.3357	9.903	13.9313	0.8392	8.728	11.7493	-0.1678	4.364	-3.0212	6.0425	-2.8534	46	244	143	2	1	2
16.2811	10.0708	16.1133	23.1628	5.3711	12.2528	20.3094	-1.0071	9.2316	13.4277	0.1678	7.8888	10.91	-0.3357	3.6926	-3.0212	5.5389	-3.5248	46	245	144	2	1	2
15.9454	10.0708	15.6097	22.995	5.0354	11.5814	20.3094	-1.5106	8.2245	12.9242	-0.5035	7.2174	10.0708	-0.5035	2.8534	-3.0212	5.2032	-4.1962	46	246	145	2	1	2
15.4419	10.2386	14.9384	22.4915	4.6997	10.7422	20.1416	-2.0142	7.3853	12.2528	-1.3428	6.3782	9.2316	-0.6714	2.0142	-3.0212	4.6997	-4.8676	46	247	146	2	1	2
14.7705	10.2386	14.0991	21.8201	4.5319	9.903	19.8059	-2.5177	6.546	11.5814	-2.0142	5.5389	8.2245	-0.8392	1.1749	-2.8534	4.1962	-5.7068	46	248	147	2	1	2
14.0991	10.2386	13.2599	21.1487	4.364	8.8959	19.3024	-3.1891	5.5389	10.7422	-2.8534	4.5319	7.2174	-1.0071	0.3357	-2.8534	3.6926	-6.3782	46	249	148	2	1	2
13.4277	10.0708	12.2528	20.3094	4.1962	7.8888	18.631	-3.5248	4.5319	9.7351	-3.5248	3.5248	6.0425	-1.1749	-0.6714	-2.6855	3.1891	-6.8817	46	250	149	2	1	2
12.4207	9.7351	11.2457	19.1345	3.8605	6.7139	17.6239	-3.8605	3.1891	8.5602	-4.0283	2.3499	4.6997	-1.5106	-1.6785	-2.5177	2.5177	-7.2174	46	251	150	2	1	2
11.5814	9.5673	10.2386	18.1274	3.6926	5.7068	16.7847	-4.1962	2.0142	7.3853	-4.5319	1.3428	3.5248	-1.6785	-2.6855	-2.3499	1.8463	-7.5531	46	252	151	2	1	2
10.5743	9.2316	9.0637	16.9525	3.3569	4.5319	15.7776	-4.364	1.0071	6.2103	-5.0354	0.3357	2.3499	-1.8463	-3.6926	-2.3499	1.1749	-7.8888	46	253	152	2	1	2
9.7351	9.0637	8.0566	15.7776	3.3569	3.5248	14.6027	-4.5319	-0.1678	5.2032	-5.5389	-0.8392	1.1749	-2.0142	-4.5319	-2.0142	0.3357	-8.2245	46	254	153	2	1	2
8.8959	8.728	7.2174	14.6027	3.1891	2.3499	13.4277	-4.5319	-1.3428	3.8605	-5.8746	-1.8463	-0.1678	-2.182	-5.5389	-2.0142	-0.3357	-8.3923	46	255	154	2	1	2
8.0566	8.2245	6.2103	13.4277	3.0212	1.3428	12.2528	-4.6997	-2.5177	2.6855	-6.2103	-2.6855	-1.3428	-2.3499	-6.546	-2.0142	-1.1749	-8.728	46	256	155	2	1	2
7.5531	8.2245	5.3711	12.2528	2.8534	0.6714	11.4136	-4.5319	-3.5248	1.5106	-6.3782	-3.5248	-2.3499	-2.3499	-7.2174	-1.8463	-1.8463	-8.728	46	257	156	2	1	2
6.7139	7.7209	4.5319	11.2457	2.6855	-0.3357	10.4065	-4.364	-4.6997	0.3357	-6.546	-4.5319	-3.5248	-2.5177	-8.0566	-1.8463	-2.5177	-8.8959	46	258	157	2	1	2
5.8746	7.0496	3.6926	10.2386	2.5177	-1.3428	9.2316	-4.1962	-5.5389	-0.8392	-6.3782	-5.2032	-4.6997	-2.6855	-9.0637	-1.6785	-3.3569	-8.728	46	259	158	2	1	2
5.3711	6.546	2.8534	9.2316	2.5177	-2.0142	8.3923	-4.0283	-6.546	-1.5106	-6.3782	-6.0425	-5.5389	-2.6855	-9.7351	-1.6785	-4.0283	-8.8959	46	260	159	2	1	2
4.6997	6.2103	2.182	8.3923	2.3499	-2.8534	7.3853	-3.8605	-7.3853	-2.5177	-6.2103	-6.7139	-6.546	-2.6855	-10.4065	-1.5106	-4.6997	-8.728	46	261	160	2	1	2
4.0283	5.7068	1.6785	7.5531	2.182	-3.5248	6.7139	-3.5248	-8.2245	-3.3569	-6.2103	-7.3853	-7.5531	-2.6855	-11.0779	-1.3428	-5.2032	-8.5602	46	262	161	2	1	2
3.5248	5.0354	0.8392	6.8817	1.8463	-4.364	6.0425	-3.3569	-9.0637	-4.1962	-6.0425	-7.8888	-8.3923	-2.6855	-11.5814	-1.3428	-5.7068	-8.5602	46	263	162	2	1	2
3.0212	4.5319	0.1678	6.0425	1.6785	-5.2032	5.2032	-3.0212	-9.903	-4.8676	-6.0425	-8.5602	-9.2316	-2.6855	-12.2528	-1.1749	-6.2103	-8.3923	46	264	163	2	1	2
2.182	3.6926	-0.6714	5.2032	1.1749	-5.8746	4.364	-2.8534	-10.5743	-5.8746	-6.0425	-9.0637	-10.0708	-2.8534	-12.5885	-1.1749	-6.8817	-8.3923	46	265	164	2	1	2
1.3428	3.0212	-1.3428	4.1962	1.0071	-6.3782	3.6926	-2.6855	-11.4136	-6.546	-5.8746	-9.5673	-10.7422	-2.8534	-13.092	-1.1749	-7.3853	-8.3923	46	266	165	2	1	2
0.5035	2.182	-2.182	3.3569	0.5035	-7.2174	2.6855	-2.6855	-12.2528	-7.3853	-6.0425	-10.2386	-11.4136	-3.0212	-13.5956	-1.3428	-7.8888	-8.3923	46	267	166	2	1	2
0	1.3428	-2.8534	2.6855	0.1678	-7.8888	2.0142	-2.6855	-12.9242	-8.0566	-6.0425	-10.7422	-12.2528	-3.0212	-14.267	-1.5106	-8.3923	-8.5602	46	268	167	2	1	2
-0.8392	0.6714	-3.5248	1.8463	-0.1678	-8.5602	1.3428	-2.5177	-13.7634	-8.8959	-6.2103	-11.4136	-12.9242	-3.3569	-14.7705	-1.6785	-8.8959	-8.728	46	269	168	2	1	2
-1.6785	-0.1678	-4.364	1.0071	-0.6714	-9.0637	0.5035	-2.5177	-14.4348	-9.903	-6.3782	-11.7493	-13.4277	-3.3569	-15.1062	-1.6785	-9.3994	-8.728	46	270	169	2	1	2
-2.5177	-1.0071	-5.0354	0.1678	-1.3428	-9.5673	-0.1678	-2.5177	-15.1062	-10.5743	-6.546	-12.2528	-14.0991	-3.5248	-15.6097	-2.0142	-9.903	-8.8959	46	271	170	2	1	2
-3.1891	-1.8463	-5.7068	-0.6714	-1.8463	-10.2386	-1.0071	-2.6855	-15.7776	-11.4136	-6.7139	-12.5885	-14.6027	-3.6926	-15.9454	-2.182	-10.4065	-9.2316	46	272	171	2	1	2
-3.6926	-2.5177	-6.3782	-1.5106	-2.182	-10.7422	-1.5106	-2.6855	-16.2811	-12.085	-6.8817	-13.092	-15.274	-3.8605	-16.449	-2.5177	-11.0779	-9.3994	46	273	172	2	1	2
-4.5319	-3.5248	-7.0496	-2.3499	-2.6855	-11.4136	-2.182	-2.8534	-16.7847	-12.5885	-6.8817	-13.2599	-15.6097	-3.8605	-16.6168	-2.8534	-11.4136	-9.5673	46	274	173	2	1	2
-5.0354	-4.1962	-7.7209	-3.0212	-3.1891	-11.9171	-2.6855	-3.0212	-17.2882	-13.2599	-7.2174	-13.5956	-16.1133	-4.0283	-17.1204	-3.1891	-11.7493	-9.903	46	275	174	2	1	2
-5.7068	-5.2032	-8.2245	-3.8605	-3.8605	-12.4207	-3.3569	-3.3569	-17.6239	-13.5956	-7.3853	-13.9313	-16.449	-4.0283	-17.1204	-3.5248	-12.085	-10.0708	46	276	175	2	1	2
-6.3782	-5.8746	-8.8959	-4.6997	-4.5319	-12.9242	-4.0283	-3.6926	-17.9596	-14.0991	-7.7209	-14.267	-16.7847	-4.1962	-17.4561	-3.8605	-12.4207	-10.4065	46	277	176	2	1	2
-6.8817	-6.7139	-9.3994	-5.3711	-5.0354	-13.4277	-4.5319	-3.8605	-18.2953	-14.6027	-7.8888	-14.4348	-16.7847	-4.1962	-17.2882	-4.1962	-12.5885	-10.5743	46	278	177	2	1	2
-7.2174	-7.5531	-10.0708	-6.2103	-5.7068	-13.5956	-5.0354	-4.1962	-18.4631	-14.9384	-8.0566	-14.6027	-16.9525	-4.1962	-17.2882	-4.5319	-12.7563	-10.7422	46	279	178	2	1	2
-8.0566	-8.3923	-10.4065	-6.8817	-6.2103	-14.0991	-5.7068	-4.6997	-18.7988	-15.274	-8.3923	-14.7705	-17.1204	-4.1962	-17.2882	-4.8676	-12.7563	-11.0779	46	280	179	2	1	2
-8.728	-9.2316	-10.91	-7.5531	-6.8817	-14.6027	-6.2103	-5.0354	-18.9667	-15.6097	-8.728	-14.9384	-17.2882	-4.1962	-17.2882	-5.3711	-12.7563	-11.2457	46	281	180	2	1	2
0.5035	3.5248	0.6714	-0.6714	1.5106	0	2.8534	-0.3357	-1.1749	5.2032	2.182	0.5035	3.8605	3.1891	7.2174	-0.8392	5.3711	0.1678	46	231	130	3	1	2
0.8392	3.8605	0.8392	-0.1678	1.5106	0	3.5248	0	-1.1749	5.7068	2.3499	0.5035	4.0283	3.1891	7.2174	-0.5035	5.7068	0.3357	46	232	131	3	1	2
1.1749	4.0283	1.1749	0.3357	2.0142	0.1678	4.364	0.1678	-1.1749	6.0425	2.6855	0.3357	4.1962	3.3569	7.2174	-0.5035	6.0425	0.6714	46	233	132	3	1	2
1.8463	4.1962	1.6785	0.8392	2.182	0.1678	4.8676	0.3357	-1.1749	6.3782	2.8534	0.3357	4.364	3.5248	7.2174	-0.6714	6.3782	0.8392	46	234	133	3	1	2
2.0142	4.0283	1.6785	1.1749	2.0142	0.1678	5.0354	0.3357	-1.5106	6.546	2.8534	-0.1678	4.0283	3.5248	6.8817	-0.8392	6.3782	0.8392	46	235	134	3	1	2
2.0142	4.0283	1.6785	1.3428	1.8463	-0.1678	5.2032	0.1678	-1.6785	6.546	2.5177	-0.6714	3.8605	3.5248	6.3782	-1.0071	6.546	0.8392	46	236	135	3	1	2
2.3499	3.8605	1.5106	1.3428	1.5106	-0.1678	5.2032	-0.1678	-2.0142	6.2103	2.182	-1.1749	3.5248	3.5248	5.8746	-1.3428	6.3782	0.6714	46	237	136	3	1	2
2.0142	3.5248	1.5106	1.1749	1.0071	-0.5035	5.0354	-0.6714	-2.6855	5.7068	1.6785	-2.0142	2.8534	3.3569	5.2032	-1.5106	6.0425	0.1678	46	238	137	3	1	2
2.0142	3.1891	1.3428	1.3428	0.8392	-0.8392	4.8676	-1.1749	-3.1891	5.3711	1.0071	-2.6855	2.182	3.3569	4.5319	-2.0142	5.7068	0	46	239	138	3	1	2
2.0142	2.8534	1.0071	1.0071	0.1678	-1.3428	4.5319	-1.8463	-3.8605	4.6997	0.3357	-3.5248	1.5106	3.1891	3.6926	-2.3499	5.3711	-0.5035	46	240	139	3	1	2
1.6785	2.3499	0.5035	0.5035	-0.5035	-1.6785	4.0283	-2.5177	-4.5319	4.0283	-0.5035	-4.5319	0.6714	3.0212	3.0212	-2.6855	4.8676	-1.0071	46	241	140	3	1	2
1.3428	2.0142	0.3357	0	-1.1749	-2.182	3.3569	-3.3569	-5.0354	3.3569	-1.1749	-5.3711	-0.1678	2.8534	2.3499	-3.0212	4.364	-1.5106	46	242	141	3	1	2
1.1749	1.5106	-0.1678	-0.3357	-1.6785	-2.5177	2.8534	-4.1962	-5.5389	2.5177	-2.0142	-6.2103	-1.0071	2.6855	1.5106	-3.3569	3.8605	-2.0142	46	243	142	3	1	2
0.6714	1.0071	-0.6714	-0.8392	-2.3499	-2.8534	2.182	-5.0354	-6.2103	1.6785	-2.8534	-7.2174	-1.8463	2.5177	0.6714	-3.6926	3.1891	-2.3499	46	244	143	3	1	2
0.3357	0.5035	-1.1749	-1.3428	-3.1891	-3.3569	1.5106	-5.7068	-6.7139	0.8392	-3.5248	-7.8888	-2.6855	2.3499	0.1678	-3.8605	2.6855	-2.8534	46	245	144	3	1	2
-0.1678	0.5035	-1.5106	-1.8463	-3.5248	-3.6926	0.8392	-6.3782	-7.2174	0.1678	-4.364	-8.3923	-3.3569	2.182	-0.3357	-3.8605	2.3499	-3.1891	46	246	145	3	1	2
-0.5035	0.3357	-2.0142	-2.3499	-3.8605	-4.0283	0	-7.0496	-7.7209	-0.6714	-5.0354	-8.8959	-3.8605	2.0142	-0.6714	-3.8605	1.8463	-3.5248	46	247	146	3	1	2
-1.1749	0	-2.5177	-2.8534	-4.1962	-4.364	-0.6714	-7.5531	-7.8888	-1.3428	-5.5389	-9.3994	-4.6997	1.8463	-1.0071	-3.8605	1.5106	-3.8605	46	248	147	3	1	2
-1.5106	0	-2.8534	-3.3569	-4.5319	-4.6997	-1.5106	-7.8888	-8.2245	-2.0142	-5.8746	-9.5673	-5.2032	1.6785	-1.3428	-3.6926	1.1749	-4.0283	46	249	148	3	1	2
-2.0142	0	-3.1891	-3.6926	-4.5319	-4.8676	-2.182	-8.0566	-8.2245	-2.6855	-6.2103	-9.7351	-5.5389	1.5106	-1.5106	-3.5248	1.0071	-4.1962	46	250	149	3	1	2
-2.5177	0.1678	-3.5248	-4.1962	-4.5319	-4.8676	-2.8534	-8.2245	-8.2245	-3.1891	-6.3782	-9.7351	-5.7068	1.3428	-1.5106	-3.1891	0.6714	-4.364	46	251	150	3	1	2
-2.8534	0.3357	-3.6926	-4.5319	-4.364	-4.8676	-3.5248	-8.0566	-8.2245	-3.5248	-6.546	-9.7351	-5.8746	1.1749	-1.5106	-2.6855	0.5035	-4.1962	46	252	151	3	1	2
-3.1891	0.5035	-3.8605	-4.8676	-4.1962	-4.8676	-4.1962	-7.8888	-8.2245	-3.8605	-6.3782	-9.3994	-5.8746	1.0071	-1.5106	-2.182	0.3357	-4.1962	46	253	152	3	1	2
-3.5248	0.8392	-4.0283	-5.2032	-3.8605	-4.6997	-4.6997	-7.5531	-7.8888	-4.0283	-6.2103	-9.0637	-5.7068	0.8392	-1.3428	-1.5106	0.3357	-4.0283	46	254	153	3	1	2
-3.8605	1.1749	-4.1962	-5.5389	-3.3569	-4.6997	-5.0354	-7.2174	-7.5531	-4.364	-5.8746	-8.728	-5.5389	0.6714	-1.1749	-0.8392	0.3357	-3.8605	46	255	154	3	1	2
-4.0283	1.5106	-4.1962	-5.7068	-3.0212	-4.5319	-5.2032	-6.7139	-7.2174	-4.364	-5.7068	-8.2245	-5.2032	0.5035	-0.8392	0	0.3357	-3.5248	46	256	155	3	1	2
