"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
7.8888	5.5389	-0.6714	4.5319	1.1749	-0.1678	-2.5177	-1.8463	-7.5531	-8.3923	-4.6997	-9.2316	-7.8888	-1.5106	-14.0991	0.1678	0.3357	-4.0283	45	275	174	1	1	2
7.3853	5.2032	-0.8392	4.1962	0.5035	-0.1678	-2.6855	-2.3499	-7.7209	-8.728	-5.0354	-9.2316	-8.0566	-1.6785	-14.0991	-0.5035	0.1678	-4.1962	45	276	175	1	1	2
7.2174	4.5319	-1.1749	3.8605	0	-0.3357	-2.8534	-2.8534	-7.8888	-8.728	-5.5389	-9.3994	-8.0566	-1.8463	-14.0991	-1.0071	-0.1678	-4.364	45	277	176	1	1	2
7.0496	4.364	-1.0071	3.8605	-0.3357	-0.1678	-2.6855	-3.0212	-7.8888	-8.728	-5.7068	-9.3994	-7.8888	-2.0142	-14.0991	-1.3428	-0.1678	-4.364	45	278	177	1	1	2
6.8817	3.8605	-1.1749	3.8605	-0.8392	-0.3357	-2.8534	-3.5248	-7.8888	-8.8959	-6.0425	-9.7351	-8.0566	-2.0142	-13.9313	-1.8463	-0.5035	-4.5319	45	279	178	1	1	2
7.0496	3.6926	-0.8392	3.8605	-1.1749	-0.3357	-2.6855	-3.6926	-7.8888	-8.728	-6.2103	-9.7351	-8.0566	-2.182	-14.0991	-2.0142	-0.5035	-4.5319	45	280	179	1	1	2
7.0496	3.5248	-0.5035	4.1962	-1.5106	0.1678	-2.3499	-4.0283	-7.7209	-8.5602	-6.2103	-9.7351	-7.8888	-2.182	-13.9313	-2.3499	-0.5035	-4.5319	45	281	180	1	1	2
7.3853	3.3569	0	4.5319	-1.6785	0.3357	-2.182	-4.1962	-7.7209	-8.3923	-6.2103	-9.3994	-7.5531	-2.182	-13.5956	-2.5177	-0.6714	-4.5319	45	282	181	1	1	2
7.5531	3.3569	0.3357	4.8676	-1.8463	0.6714	-1.8463	-4.364	-7.3853	-8.3923	-6.2103	-9.3994	-7.5531	-2.182	-13.4277	-2.8534	-0.6714	-4.6997	45	283	182	1	1	2
7.7209	3.1891	0.6714	5.2032	-2.0142	1.0071	-1.5106	-4.364	-7.2174	-8.0566	-6.2103	-9.2316	-7.3853	-2.182	-13.2599	-3.1891	-0.6714	-4.6997	45	284	183	1	1	2
7.7209	3.3569	1.0071	5.7068	-2.0142	1.3428	-1.1749	-4.5319	-6.8817	-7.8888	-6.3782	-9.2316	-7.2174	-2.0142	-13.2599	-3.3569	-0.6714	-4.8676	45	285	184	1	1	2
8.0566	3.5248	1.6785	6.3782	-2.0142	1.8463	-0.8392	-4.1962	-6.3782	-7.5531	-6.2103	-8.8959	-7.0496	-2.0142	-13.092	-3.5248	-0.3357	-5.0354	45	286	185	1	1	2
8.0566	3.5248	2.3499	6.546	-1.8463	2.182	-0.5035	-4.1962	-6.0425	-7.3853	-6.2103	-8.728	-6.8817	-1.8463	-12.7563	-4.0283	-0.3357	-5.0354	45	287	186	1	1	2
8.3923	4.0283	2.8534	7.3853	-1.6785	2.8534	0.1678	-3.8605	-5.5389	-7.0496	-5.8746	-8.3923	-6.3782	-1.6785	-12.4207	-4.1962	-0.1678	-5.0354	45	288	187	1	1	2
8.5602	4.364	3.5248	7.8888	-1.3428	3.3569	0.5035	-3.6926	-4.8676	-6.546	-5.5389	-7.8888	-6.0425	-1.5106	-12.085	-4.364	0.1678	-5.2032	45	289	188	1	1	2
9.2316	5.0354	4.364	8.5602	-0.8392	4.1962	1.3428	-3.1891	-4.0283	-5.7068	-5.0354	-7.2174	-5.3711	-1.3428	-11.7493	-4.1962	0.8392	-5.2032	45	290	189	1	1	2
9.3994	5.3711	5.2032	9.2316	-0.5035	4.8676	1.8463	-2.6855	-3.3569	-5.3711	-4.6997	-6.7139	-5.0354	-1.0071	-11.2457	-4.1962	1.3428	-5.2032	45	291	190	1	1	2
-3.5248	0.5035	-3.1891	1.1749	6.2103	1.8463	4.8676	9.3994	9.3994	9.0637	14.0991	15.274	14.9384	2.182	16.1133	3.8605	7.2174	8.5602	45	231	130	2	1	2
-3.1891	0.6714	-2.8534	1.5106	6.546	2.182	5.0354	9.903	9.903	8.8959	14.6027	15.6097	14.7705	1.8463	15.7776	4.364	7.2174	9.0637	45	232	131	2	1	2
-3.0212	0.6714	-2.5177	1.8463	7.0496	2.5177	5.2032	10.4065	10.5743	9.0637	15.1062	15.9454	14.7705	1.6785	15.274	4.6997	7.3853	9.7351	45	233	132	2	1	2
-2.5177	1.0071	-2.0142	2.182	7.3853	2.8534	5.3711	10.91	11.0779	8.8959	15.4419	16.1133	14.4348	1.3428	14.7705	5.2032	7.2174	10.2386	45	234	133	2	1	2
-2.182	1.1749	-1.6785	2.6855	7.8888	3.1891	5.3711	11.4136	11.7493	9.0637	16.1133	16.6168	14.4348	1.1749	14.267	5.7068	7.2174	11.0779	45	235	134	2	1	2
-1.8463	1.6785	-1.0071	3.1891	8.2245	3.6926	5.5389	11.9171	12.2528	8.8959	16.2811	16.9525	14.0991	0.8392	13.2599	6.0425	7.2174	11.5814	45	236	135	2	1	2
-1.3428	1.6785	-0.6714	3.3569	8.728	4.1962	5.7068	12.4207	12.9242	9.0637	16.9525	17.1204	14.0991	0.6714	12.5885	6.546	7.2174	12.085	45	237	136	2	1	2
-0.6714	2.0142	0	3.8605	9.0637	4.6997	5.8746	12.9242	13.4277	8.8959	17.2882	17.4561	13.5956	0.3357	11.7493	6.8817	7.0496	12.5885	45	238	137	2	1	2
-0.1678	2.6855	0.8392	4.5319	9.3994	5.3711	6.2103	13.2599	13.7634	8.728	17.6239	17.7917	13.4277	0	10.91	7.3853	6.7139	12.9242	45	239	138	2	1	2
0.5035	3.0212	1.3428	4.8676	9.903	5.7068	6.546	13.7634	14.6027	8.8959	18.2953	18.4631	13.4277	-0.1678	10.2386	7.8888	6.7139	13.4277	45	240	139	2	1	2
1.3428	3.6926	2.182	5.3711	10.2386	6.546	6.7139	14.267	15.1062	8.8959	18.631	18.7988	13.2599	-0.5035	9.2316	8.2245	6.546	13.5956	45	241	140	2	1	2
2.182	4.364	2.8534	5.7068	10.91	7.2174	7.0496	14.9384	15.7776	9.0637	18.9667	19.3024	13.4277	-0.6714	8.5602	8.5602	6.546	13.9313	45	242	141	2	1	2
2.8534	5.0354	3.5248	6.0425	11.4136	8.0566	7.2174	15.4419	16.6168	9.2316	19.4702	19.8059	13.4277	-0.8392	7.7209	8.8959	6.546	14.0991	45	243	142	2	1	2
3.6926	5.7068	4.364	6.546	11.9171	8.5602	7.5531	15.7776	17.1204	9.2316	19.6381	20.1416	13.2599	-1.1749	6.8817	9.0637	6.3782	14.0991	45	244	143	2	1	2
4.5319	6.546	5.2032	7.0496	12.4207	9.2316	8.0566	16.2811	17.6239	9.3994	19.9738	20.4773	13.2599	-1.3428	6.2103	9.3994	6.3782	14.0991	45	245	144	2	1	2
5.2032	7.2174	5.8746	7.3853	12.9242	10.0708	8.2245	16.6168	18.2953	9.5673	20.1416	20.9808	13.4277	-1.5106	5.3711	9.5673	6.2103	13.9313	45	246	145	2	1	2
6.2103	8.0566	6.546	7.8888	13.2599	10.5743	8.5602	17.1204	18.7988	9.7351	20.4773	21.3165	13.4277	-1.6785	4.6997	9.7351	6.2103	13.7634	45	247	146	2	1	2
6.8817	8.8959	7.3853	8.3923	13.7634	11.2457	9.0637	17.2882	19.3024	9.903	20.4773	21.6522	13.2599	-1.8463	4.0283	9.903	6.0425	13.4277	45	248	147	2	1	2
7.7209	9.7351	8.2245	9.0637	14.4348	12.085	9.7351	17.6239	20.1416	10.4065	20.813	21.8201	13.4277	-2.0142	3.1891	10.0708	6.2103	13.2599	45	249	148	2	1	2
8.728	10.4065	8.8959	9.5673	14.7705	12.7563	10.0708	17.9596	20.6451	10.5743	20.6451	22.1558	13.5956	-2.0142	2.5177	9.903	6.0425	12.7563	45	250	149	2	1	2
9.7351	11.2457	9.7351	10.4065	15.274	13.4277	10.7422	18.2953	21.3165	11.0779	20.6451	22.4915	13.7634	-2.0142	2.0142	9.903	6.2103	12.4207	45	251	150	2	1	2
10.91	12.2528	10.91	11.2457	15.9454	14.267	11.7493	18.631	22.1558	11.5814	20.9808	22.995	14.0991	-2.0142	1.5106	10.0708	6.7139	12.2528	45	252	151	2	1	2
12.085	13.2599	11.9171	12.2528	16.6168	15.1062	12.5885	19.1345	22.995	12.2528	21.1487	23.4985	14.6027	-1.8463	1.3428	10.2386	7.0496	11.9171	45	253	152	2	1	2
13.092	14.0991	12.9242	13.092	17.1204	16.1133	13.5956	19.4702	23.6664	12.7563	21.3165	23.8342	14.9384	-1.5106	1.0071	10.2386	7.3853	11.5814	45	254	153	2	1	2
14.267	14.9384	13.7634	14.0991	17.6239	16.9525	14.7705	19.8059	24.5056	13.4277	21.4844	24.1699	15.4419	-1.3428	1.0071	10.4065	7.7209	11.2457	45	255	154	2	1	2
15.274	15.7776	14.7705	14.9384	18.1274	17.7917	15.6097	19.9738	25.177	14.0991	21.6522	24.6735	15.7776	-1.1749	1.0071	10.4065	8.2245	10.91	45	256	155	2	1	2
16.1133	16.449	15.7776	15.9454	18.631	18.631	16.6168	20.3094	26.0162	14.6027	21.6522	25.177	16.2811	-1.0071	0.8392	10.4065	8.728	10.5743	45	257	156	2	1	2
16.9525	17.1204	16.6168	16.7847	19.1345	19.3024	17.4561	20.6451	26.6876	15.274	21.8201	25.5127	16.7847	-0.8392	1.0071	10.4065	9.2316	10.2386	45	258	157	2	1	2
17.6239	17.7917	17.2882	17.4561	19.6381	20.1416	18.2953	20.813	27.5269	15.9454	21.8201	26.0162	17.1204	-0.6714	1.0071	10.2386	9.7351	10.0708	45	259	158	2	1	2
18.2953	18.2953	18.1274	18.2953	20.1416	20.9808	19.3024	21.1487	28.1982	16.7847	21.9879	26.3519	17.6239	-0.5035	1.1749	10.2386	10.2386	9.7351	45	260	159	2	1	2
18.631	18.4631	18.4631	18.631	20.4773	21.4844	19.9738	21.3165	28.8696	17.2882	21.8201	26.5198	17.9596	-0.5035	1.3428	10.0708	10.7422	9.3994	45	261	160	2	1	2
18.9667	18.9667	19.1345	19.3024	20.9808	22.3236	20.6451	21.4844	29.541	17.9596	21.8201	26.8555	18.4631	-0.3357	1.3428	10.0708	11.2457	9.2316	45	262	161	2	1	2
18.9667	19.3024	19.4702	19.6381	21.1487	22.6593	21.1487	21.6522	30.2124	18.4631	21.8201	27.1912	18.7988	-0.3357	1.5106	10.0708	11.7493	9.0637	45	263	162	2	1	2
19.1345	19.4702	19.8059	19.9738	21.6522	23.3307	21.8201	21.9879	30.5481	18.7988	21.8201	27.359	19.1345	-0.3357	1.6785	10.0708	12.085	8.8959	45	264	163	2	1	2
18.9667	19.4702	19.8059	19.9738	21.8201	23.4985	21.9879	21.8201	31.0516	19.1345	21.8201	27.5269	19.3024	-0.5035	1.8463	10.0708	12.085	8.5602	45	265	164	2	1	2
18.631	19.4702	19.9738	20.1416	21.9879	24.0021	22.3236	22.1558	31.5552	19.3024	21.8201	27.5269	19.4702	-0.5035	1.8463	10.2386	12.4207	8.3923	45	266	165	2	1	2
18.2953	19.3024	20.1416	20.1416	22.1558	24.1699	22.4915	22.3236	31.723	19.6381	21.8201	27.6947	19.4702	-0.6714	2.0142	10.4065	12.4207	8.3923	45	267	166	2	1	2
17.9596	19.1345	19.9738	19.9738	22.1558	24.5056	22.6593	22.3236	32.0587	19.8059	21.6522	27.8625	19.6381	-0.8392	1.8463	10.4065	12.2528	8.3923	45	268	167	2	1	2
17.6239	18.9667	19.9738	19.9738	22.3236	24.5056	22.6593	22.6593	32.3944	19.8059	21.6522	27.8625	19.4702	-1.0071	1.8463	10.7422	12.2528	8.3923	45	269	168	2	1	2
17.1204	18.4631	19.6381	19.6381	21.9879	24.5056	22.4915	22.6593	32.2266	19.6381	21.4844	27.6947	19.3024	-1.3428	1.8463	10.91	12.085	8.2245	45	270	169	2	1	2
16.6168	18.2953	19.3024	19.3024	21.8201	24.1699	22.3236	22.4915	32.2266	19.3024	21.3165	27.359	18.9667	-1.6785	1.8463	11.0779	11.5814	8.2245	45	271	170	2	1	2
16.1133	17.9596	19.1345	19.3024	21.6522	24.3378	22.1558	22.6593	32.3944	19.3024	21.1487	27.359	18.9667	-2.0142	1.6785	11.4136	11.4136	8.2245	45	272	171	2	1	2
15.7776	17.4561	18.7988	18.7988	21.4844	24.0021	21.8201	22.6593	32.0587	19.1345	20.813	27.1912	18.631	-2.3499	1.3428	11.7493	11.0779	8.2245	45	273	172	2	1	2
15.1062	16.7847	18.1274	18.2953	21.1487	23.4985	21.1487	22.4915	31.723	18.631	20.4773	26.6876	18.1274	-2.6855	1.3428	11.5814	10.5743	8.0566	45	274	173	2	1	2
14.6027	16.6168	17.7917	17.7917	20.9808	23.1628	20.813	22.4915	31.5552	18.2953	20.3094	26.3519	17.7917	-3.1891	1.1749	11.7493	10.0708	8.0566	45	275	174	2	1	2
13.9313	15.9454	17.1204	17.1204	20.3094	22.4915	19.9738	21.9879	30.8838	17.6239	19.8059	25.8484	17.2882	-3.6926	1.0071	11.7493	9.3994	7.7209	45	276	175	2	1	2
13.5956	15.274	16.449	16.6168	19.9738	21.8201	19.4702	21.8201	30.3802	17.1204	19.4702	25.3448	16.7847	-4.1962	1.0071	11.9171	8.8959	7.7209	45	277	176	2	1	2
12.7563	14.7705	15.6097	15.7776	19.4702	21.1487	18.631	21.3165	29.7089	16.449	18.9667	24.5056	16.2811	-4.8676	0.8392	11.7493	8.2245	7.5531	45	278	177	2	1	2
12.2528	14.0991	14.9384	14.9384	18.7988	20.3094	17.7917	20.9808	29.0375	15.6097	18.4631	23.8342	15.6097	-5.5389	0.6714	11.5814	7.5531	7.3853	45	279	178	2	1	2
11.9171	13.5956	14.267	14.0991	18.2953	19.6381	16.7847	20.4773	28.1982	14.9384	17.9596	23.1628	14.9384	-6.2103	0.5035	11.4136	6.8817	7.3853	45	280	179	2	1	2
11.2457	13.092	13.4277	13.092	17.6239	18.7988	15.7776	19.8059	27.1912	14.0991	17.2882	22.3236	14.4348	-7.0496	0.1678	11.2457	6.0425	7.2174	45	281	180	2	1	2
10.7422	12.5885	12.5885	12.085	16.7847	17.9596	14.7705	19.3024	26.1841	13.2599	16.7847	21.4844	13.7634	-7.7209	0	10.91	5.3711	7.0496	45	282	181	2	1	2
10.2386	11.9171	11.7493	11.0779	16.1133	16.9525	13.7634	18.631	25.177	12.4207	16.1133	20.6451	13.092	-8.2245	0.1678	10.5743	4.5319	6.8817	45	283	182	2	1	2
9.5673	11.2457	10.91	10.2386	15.274	16.1133	12.5885	17.9596	24.0021	11.7493	15.4419	19.6381	12.4207	-8.8959	0	10.0708	4.0283	6.8817	45	284	183	2	1	2
9.0637	10.7422	10.2386	9.2316	14.4348	15.1062	11.9171	17.2882	22.995	10.91	14.7705	18.7988	11.9171	-9.3994	0.1678	9.7351	3.3569	6.8817	45	285	184	2	1	2
8.5602	10.2386	9.5673	8.2245	13.5956	14.267	10.91	16.6168	21.9879	10.2386	14.267	17.9596	11.4136	-9.903	0.3357	9.3994	2.8534	6.8817	45	286	185	2	1	2
8.0566	9.7351	8.728	7.2174	12.7563	13.4277	9.903	15.7776	20.9808	9.5673	13.7634	17.1204	10.91	-10.4065	0.3357	8.8959	2.3499	6.8817	45	287	186	2	1	2
7.7209	9.3994	8.0566	6.3782	12.085	12.7563	9.0637	15.1062	19.9738	8.8959	13.2599	16.449	10.7422	-10.7422	0.6714	8.5602	2.0142	7.0496	45	288	187	2	1	2
7.3853	8.8959	7.3853	5.3711	11.2457	11.9171	8.0566	14.4348	18.9667	8.3923	12.7563	15.6097	10.4065	-11.0779	0.8392	8.2245	1.6785	7.2174	45	289	188	2	1	2
6.8817	8.5602	6.8817	4.5319	10.4065	11.2457	7.2174	13.7634	18.1274	7.7209	12.4207	15.1062	10.2386	-11.4136	1.0071	7.7209	1.3428	7.3853	45	290	189	2	1	2
6.7139	8.2245	6.0425	3.8605	9.7351	10.5743	6.3782	13.092	17.1204	7.3853	12.085	14.4348	9.903	-11.4136	1.5106	7.3853	1.3428	7.5531	45	291	190	2	1	2
-4.5319	0.6714	-0.8392	-5.7068	2.5177	2.3499	-4.0283	5.5389	5.7068	-3.8605	10.7422	10.7422	7.5531	-5.0354	2.182	6.2103	-8.0566	11.4136	45	231	130	4	1	2
-4.5319	0.6714	-0.8392	-6.0425	2.6855	2.3499	-4.0283	5.8746	6.0425	-3.8605	10.7422	10.7422	7.5531	-5.2032	1.8463	6.2103	-8.2245	11.5814	45	232	131	4	1	2
-4.6997	0.8392	-0.8392	-6.0425	3.0212	2.6855	-4.0283	6.0425	6.2103	-3.6926	10.91	10.91	7.5531	-5.3711	1.5106	6.3782	-8.5602	11.7493	45	233	132	4	1	2
-4.5319	1.0071	-0.8392	-5.8746	3.3569	2.8534	-3.8605	6.2103	6.7139	-3.6926	11.0779	11.0779	7.5531	-5.5389	1.1749	6.546	-8.8959	11.9171	45	234	133	4	1	2
-4.5319	1.5106	-0.6714	-5.8746	3.6926	3.3569	-3.8605	6.7139	7.2174	-3.5248	11.4136	11.5814	7.7209	-5.7068	1.0071	7.0496	-9.0637	12.085	45	235	134	4	1	2
-4.364	1.5106	-0.5035	-5.7068	4.1962	3.5248	-3.6926	7.2174	7.5531	-3.1891	11.5814	11.9171	7.7209	-5.8746	0.6714	7.2174	-9.0637	12.2528	45	236	135	4	1	2
-4.0283	1.8463	-0.3357	-5.3711	4.364	4.0283	-3.3569	7.3853	8.0566	-3.0212	12.085	12.085	7.8888	-5.8746	0.5035	7.5531	-9.0637	12.2528	45	237	136	4	1	2
-3.5248	2.3499	0	-5.2032	5.0354	4.364	-3.1891	7.8888	8.5602	-2.6855	12.4207	12.5885	8.0566	-6.0425	0.1678	8.0566	-9.2316	12.4207	45	238	137	4	1	2
-3.3569	2.6855	0.5035	-4.6997	5.2032	4.8676	-2.8534	8.3923	9.0637	-2.182	12.7563	13.092	8.0566	-6.0425	-0.1678	8.3923	-9.0637	12.5885	45	239	138	4	1	2
