"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
20.3094	26.1841	24.6735	19.1345	25.177	28.8696	19.1345	27.359	29.3732	18.631	27.1912	28.7018	19.3024	0.5035	-1.0071	17.7917	7.3853	20.4773	17	237	136	1	1	2
21.4844	27.5269	25.5127	19.3024	25.8484	29.541	19.4702	27.0233	29.7089	18.7988	26.3519	28.5339	19.1345	0.3357	-2.6855	18.1274	6.8817	19.1345	17	238	137	1	1	2
22.6593	28.7018	26.0162	19.6381	26.3519	30.0446	19.6381	26.5198	29.8767	18.9667	25.177	28.3661	18.631	0.1678	-4.1962	17.9596	6.3782	17.4561	17	239	138	1	1	2
23.4985	29.3732	26.5198	19.6381	26.3519	30.0446	19.6381	25.6805	29.7089	18.631	23.4985	27.6947	17.9596	-0.1678	-5.8746	17.6239	5.7068	15.4419	17	240	139	1	1	2
24.3378	30.0446	26.8555	19.8059	26.3519	30.2124	19.6381	24.8413	29.541	18.4631	21.9879	27.0233	17.2882	-0.3357	-7.5531	17.2882	5.0354	13.2599	17	241	140	1	1	2
25.0092	30.3802	27.1912	19.8059	26.0162	30.0446	19.4702	24.0021	29.2053	18.1274	20.3094	26.1841	16.449	-0.5035	-8.8959	16.9525	4.5319	10.91	17	242	141	1	1	2
25.5127	30.5481	27.1912	19.8059	25.6805	29.8767	19.3024	22.995	28.8696	17.6239	18.631	25.3448	15.4419	-0.6714	-10.5743	16.2811	3.8605	8.5602	17	243	142	1	1	2
25.8484	30.2124	27.0233	19.6381	25.0092	29.3732	18.9667	21.6522	28.1982	16.9525	16.6168	24.1699	14.267	-1.0071	-11.9171	15.6097	3.0212	6.0425	17	244	143	1	1	2
26.0162	29.8767	27.0233	19.4702	24.1699	28.8696	18.631	20.813	27.5269	16.2811	14.9384	23.1628	13.2599	-1.1749	-13.4277	14.9384	2.3499	3.6926	17	245	144	1	1	2
26.0162	29.0375	26.5198	19.1345	23.1628	28.1982	17.9596	19.6381	26.6876	15.4419	13.2599	21.9879	11.9171	-1.5106	-14.7705	14.0991	1.6785	1.3428	17	246	145	1	1	2
25.8484	28.1982	26.0162	18.7988	22.3236	27.6947	17.4561	18.4631	26.0162	14.6027	11.7493	20.9808	10.7422	-1.8463	-15.9454	13.2599	1.0071	-0.6714	17	247	146	1	1	2
25.5127	27.0233	25.6805	18.2953	21.3165	27.0233	17.1204	17.4561	25.3448	13.7634	10.4065	20.3094	9.3994	-2.0142	-16.9525	12.5885	0.5035	-2.5177	17	248	147	1	1	2
25.177	26.0162	25.177	17.7917	20.3094	26.1841	16.449	16.449	24.5056	12.9242	9.2316	19.3024	8.2245	-2.182	-17.9596	11.7493	0	-4.0283	17	249	148	1	1	2
24.6735	24.5056	24.5056	17.2882	19.1345	25.177	15.7776	15.6097	23.4985	11.7493	8.2245	18.2953	6.8817	-2.182	-18.631	11.0779	-0.5035	-5.0354	17	250	149	1	1	2
24.0021	23.1628	23.8342	16.7847	17.9596	24.3378	15.274	14.7705	22.8271	10.91	7.7209	17.4561	5.7068	-2.182	-19.1345	10.4065	-0.8392	-5.8746	17	251	150	1	1	2
23.3307	21.8201	23.1628	16.2811	16.9525	23.4985	14.6027	14.267	21.9879	9.903	7.2174	16.7847	4.5319	-2.182	-19.6381	9.7351	-1.0071	-6.546	17	252	151	1	1	2
22.8271	20.4773	22.6593	15.7776	15.9454	22.8271	14.0991	13.7634	21.1487	9.0637	7.0496	16.1133	3.5248	-2.0142	-19.9738	9.3994	-1.0071	-6.7139	17	253	152	1	1	2
22.1558	19.1345	21.9879	15.274	15.1062	21.9879	13.7634	13.5956	20.4773	8.2245	7.0496	15.6097	2.5177	-1.8463	-20.1416	8.8959	-1.0071	-6.7139	17	254	153	1	1	2
21.6522	17.9596	21.6522	15.1062	14.4348	21.4844	13.4277	13.5956	19.9738	7.5531	7.5531	15.274	1.6785	-1.5106	-20.1416	8.728	-0.8392	-6.3782	17	255	154	1	1	2
20.9808	16.7847	20.9808	14.4348	13.7634	20.6451	12.9242	13.4277	19.3024	6.7139	7.8888	14.7705	0.8392	-1.3428	-20.1416	8.3923	-0.6714	-6.0425	17	256	155	1	1	2
20.3094	15.4419	20.6451	14.0991	13.2599	20.1416	12.5885	13.5956	18.631	5.8746	8.3923	14.4348	0	-1.1749	-20.1416	8.2245	-0.6714	-5.3711	17	257	156	1	1	2
19.8059	14.6027	19.9738	13.5956	12.5885	19.4702	12.085	13.7634	18.1274	5.2032	9.0637	13.9313	-0.8392	-1.0071	-19.9738	7.8888	-0.5035	-4.5319	17	258	157	1	1	2
19.1345	13.5956	19.4702	13.2599	12.2528	18.631	11.7493	13.9313	17.2882	4.364	9.5673	13.4277	-1.6785	-1.0071	-19.8059	7.5531	-0.5035	-3.5248	17	259	158	1	1	2
18.631	13.092	19.3024	12.7563	12.085	18.2953	11.4136	14.267	16.6168	3.8605	10.4065	13.2599	-2.182	-0.8392	-19.6381	7.3853	-0.3357	-2.6855	17	260	159	1	1	2
18.2953	12.2528	18.631	12.4207	11.9171	17.7917	11.2457	14.4348	15.9454	3.0212	10.91	12.9242	-2.8534	-0.8392	-19.3024	6.8817	-0.3357	-1.6785	17	261	160	1	1	2
17.7917	12.085	18.631	12.2528	12.085	17.4561	11.0779	14.7705	15.4419	2.5177	11.5814	12.5885	-3.5248	-0.6714	-19.1345	6.8817	-0.1678	-1.0071	17	262	161	1	1	2
17.6239	11.9171	18.4631	12.085	12.085	17.1204	10.7422	15.1062	14.7705	1.8463	11.9171	12.085	-4.0283	-0.6714	-18.7988	6.7139	-0.3357	-0.3357	17	263	162	1	1	2
17.2882	11.9171	18.2953	11.7493	12.2528	16.7847	10.5743	15.274	13.9313	1.1749	12.2528	11.5814	-4.5319	-0.6714	-18.4631	6.546	-0.5035	0.1678	17	264	163	1	1	2
17.1204	11.9171	18.2953	11.5814	12.4207	16.449	10.4065	15.4419	13.092	0.5035	12.2528	11.0779	-4.8676	-0.6714	-17.9596	6.546	-0.8392	0.6714	17	265	164	1	1	2
17.1204	12.2528	18.2953	11.4136	12.5885	15.9454	10.2386	15.4419	12.2528	0.1678	12.2528	10.4065	-5.2032	-0.6714	-17.6239	6.546	-1.1749	1.0071	17	266	165	1	1	2
16.9525	12.5885	18.1274	11.2457	12.7563	15.6097	10.0708	15.274	11.2457	-0.5035	11.9171	9.5673	-5.7068	-0.6714	-17.2882	6.546	-1.8463	1.1749	17	267	166	1	1	2
16.7847	12.9242	18.1274	10.91	12.7563	15.1062	9.7351	14.9384	9.903	-1.0071	11.2457	8.5602	-6.0425	-0.8392	-16.9525	6.546	-2.8534	1.3428	17	268	167	1	1	2
16.7847	13.7634	18.1274	10.91	12.9242	14.7705	9.5673	14.7705	8.8959	-1.8463	10.5743	7.5531	-6.7139	-0.8392	-16.7847	6.546	-3.8605	1.0071	17	269	168	1	1	2
16.7847	14.4348	18.1274	10.5743	13.092	14.4348	9.2316	14.267	7.7209	-2.5177	9.7351	6.3782	-7.0496	-0.8392	-16.6168	6.3782	-4.6997	1.0071	17	270	169	1	1	2
16.6168	15.1062	18.1274	10.2386	13.2599	13.7634	8.8959	13.5956	6.3782	-3.1891	8.3923	5.2032	-7.5531	-1.0071	-16.449	6.2103	-5.7068	0.6714	17	271	170	1	1	2
16.6168	15.9454	17.7917	9.7351	13.2599	13.092	8.3923	12.7563	4.8676	-4.0283	7.2174	3.6926	-8.2245	-1.1749	-16.449	5.8746	-6.8817	0.3357	17	272	171	1	1	2
16.6168	16.9525	17.7917	9.2316	13.4277	12.5885	7.8888	12.085	3.3569	-5.0354	5.8746	2.3499	-9.0637	-1.1749	-16.6168	5.7068	-8.0566	-0.3357	17	273	172	1	1	2
16.449	17.6239	17.4561	8.5602	13.4277	11.7493	7.0496	11.2457	1.8463	-5.8746	4.364	0.8392	-9.7351	-1.3428	-16.7847	5.3711	-8.8959	-0.6714	17	274	173	1	1	2
15.9454	18.2953	17.1204	7.7209	13.2599	10.91	6.2103	10.2386	0.3357	-6.8817	2.8534	-0.8392	-10.5743	-1.5106	-16.9525	5.2032	-9.7351	-1.1749	17	275	174	1	1	2
15.9454	19.3024	16.7847	7.0496	13.2599	10.2386	5.2032	9.3994	-1.1749	-7.8888	1.1749	-2.5177	-11.2457	-1.5106	-17.2882	5.3711	-10.4065	-1.6785	17	276	175	1	1	2
15.7776	19.9738	16.6168	6.2103	13.2599	9.3994	4.364	8.5602	-2.8534	-8.728	-0.1678	-4.0283	-11.9171	-1.8463	-17.4561	5.3711	-11.0779	-1.8463	17	277	176	1	1	2
15.4419	20.4773	16.1133	4.8676	13.092	8.728	3.1891	7.7209	-4.1962	-9.5673	-1.3428	-5.3711	-12.5885	-2.0142	-17.6239	5.5389	-11.4136	-1.8463	17	278	177	1	1	2
15.1062	21.3165	15.7776	3.6926	13.2599	7.8888	2.0142	6.8817	-5.5389	-10.5743	-2.6855	-6.7139	-13.2599	-2.3499	-17.9596	5.7068	-11.7493	-1.8463	17	279	178	1	1	2
14.7705	21.9879	15.274	2.5177	13.092	7.3853	0.8392	6.3782	-6.546	-11.4136	-3.5248	-7.7209	-13.5956	-2.5177	-18.1274	5.8746	-11.7493	-1.5106	17	280	179	1	1	2
14.4348	22.4915	14.9384	1.1749	13.2599	6.546	-0.3357	5.8746	-7.7209	-12.2528	-4.5319	-8.728	-14.0991	-2.8534	-18.2953	6.2103	-11.9171	-1.1749	17	281	180	1	1	2
14.0991	22.8271	14.4348	-0.1678	13.2599	6.0425	-1.5106	5.5389	-8.728	-12.9242	-5.2032	-9.5673	-14.4348	-3.1891	-18.4631	6.546	-11.9171	-1.0071	17	282	181	1	1	2
13.4277	23.1628	13.9313	-1.3428	13.092	5.7068	-2.5177	5.3711	-9.5673	-13.4277	-5.5389	-10.2386	-14.4348	-3.3569	-18.4631	6.8817	-11.7493	-0.3357	17	283	182	1	1	2
13.092	23.4985	13.5956	-2.8534	13.092	5.2032	-3.6926	5.0354	-10.2386	-13.9313	-6.0425	-10.7422	-14.6027	-3.6926	-18.4631	7.2174	-11.5814	-0.1678	17	284	183	1	1	2
12.5885	23.3307	13.092	-4.1962	13.092	4.8676	-4.6997	4.8676	-10.7422	-14.267	-6.2103	-11.2457	-14.4348	-3.8605	-18.4631	7.5531	-11.4136	0.3357	17	285	184	1	1	2
11.9171	23.1628	12.4207	-5.3711	12.9242	4.6997	-5.5389	4.8676	-11.0779	-14.4348	-6.2103	-11.4136	-14.267	-3.8605	-18.2953	7.8888	-10.91	0.6714	17	286	185	1	1	2
11.2457	22.8271	11.7493	-6.7139	12.7563	4.364	-6.546	4.6997	-11.4136	-14.7705	-6.3782	-11.7493	-14.267	-4.0283	-18.2953	8.3923	-10.7422	0.6714	17	287	186	1	1	2
10.4065	22.1558	11.0779	-7.7209	12.2528	4.1962	-7.3853	4.6997	-11.7493	-14.7705	-6.2103	-11.7493	-14.267	-4.0283	-18.1274	8.3923	-10.2386	0.8392	17	288	187	1	1	2
9.5673	21.4844	10.4065	-8.728	11.7493	3.8605	-8.0566	4.5319	-11.9171	-15.1062	-6.2103	-11.7493	-14.267	-4.0283	-17.9596	8.5602	-9.903	0.8392	17	289	188	1	1	2
8.3923	20.3094	9.3994	-9.903	11.0779	3.1891	-9.0637	4.0283	-12.4207	-15.4419	-6.3782	-12.085	-14.7705	-4.1962	-18.2953	8.728	-9.903	0.5035	17	290	189	1	1	2
7.5531	18.9667	8.3923	-10.91	10.2386	2.8534	-9.7351	3.6926	-12.4207	-15.9454	-6.3782	-12.4207	-15.1062	-4.1962	-18.7988	8.5602	-9.5673	0.3357	17	291	190	1	1	2
3.3569	1.8463	-2.3499	6.3782	0.1678	-9.3994	-0.1678	3.1891	-8.728	-0.1678	5.2032	-6.2103	3.8605	-2.8534	0.8392	2.3499	3.5248	9.5673	17	221	120	2	1	2
3.5248	1.5106	-2.5177	6.7139	0.5035	-9.0637	0.1678	3.3569	-8.3923	0	5.5389	-5.8746	3.8605	-3.1891	0.1678	2.8534	3.0212	9.903	17	222	121	2	1	2
3.5248	1.3428	-2.6855	6.8817	0.5035	-9.0637	0.1678	3.6926	-8.0566	0	6.0425	-5.3711	3.8605	-3.5248	-0.6714	3.3569	2.5177	10.2386	17	223	122	2	1	2
3.6926	1.0071	-2.5177	6.7139	0.6714	-8.728	0.1678	4.0283	-7.7209	0.1678	6.546	-5.0354	4.0283	-3.8605	-1.3428	4.0283	1.8463	10.5743	17	224	123	2	1	2
3.6926	0.8392	-2.5177	6.546	0.8392	-8.5602	0.1678	4.364	-7.2174	0.1678	7.0496	-4.5319	4.1962	-4.1962	-2.182	4.6997	1.0071	11.0779	17	225	124	2	1	2
3.8605	0.8392	-2.5177	6.2103	1.0071	-8.2245	0	4.6997	-6.7139	0.3357	7.5531	-3.8605	4.1962	-4.5319	-3.1891	5.3711	0.1678	11.4136	17	226	125	2	1	2
4.364	1.0071	-2.3499	6.2103	1.3428	-7.7209	0	5.3711	-5.8746	0.5035	8.2245	-3.0212	4.364	-4.8676	-4.0283	6.2103	-0.6714	11.7493	17	227	126	2	1	2
4.364	1.1749	-2.182	5.5389	1.5106	-7.3853	-0.3357	5.7068	-5.2032	0.6714	8.728	-2.5177	4.364	-5.0354	-4.6997	6.8817	-1.5106	11.9171	17	228	127	2	1	2
4.6997	1.3428	-1.8463	5.3711	1.8463	-6.7139	-0.5035	6.2103	-4.5319	0.6714	9.2316	-1.6785	4.5319	-5.3711	-5.8746	7.3853	-2.182	12.2528	17	229	128	2	1	2
5.0354	1.5106	-1.6785	5.0354	2.182	-6.2103	-0.6714	6.546	-4.0283	0.8392	9.5673	-1.1749	4.6997	-5.5389	-6.7139	8.2245	-2.6855	12.085	17	230	129	2	1	2
4.8676	1.5106	-1.5106	4.5319	2.3499	-5.7068	-1.0071	6.7139	-3.5248	0.8392	9.5673	-0.8392	4.5319	-5.7068	-7.3853	8.8959	-3.1891	11.9171	17	231	130	2	1	2
5.0354	1.8463	-1.1749	4.364	2.6855	-5.2032	-1.0071	7.0496	-2.8534	1.0071	9.7351	-0.1678	4.6997	-5.8746	-8.0566	9.5673	-3.5248	11.7493	17	232	131	2	1	2
5.2032	2.182	-0.8392	4.0283	2.8534	-4.8676	-1.3428	7.2174	-2.5177	1.0071	9.7351	0.1678	4.6997	-5.8746	-8.728	10.0708	-3.5248	11.0779	17	233	132	2	1	2
5.2032	2.3499	-0.6714	3.8605	3.1891	-4.1962	-1.3428	7.3853	-2.0142	1.1749	9.5673	0.6714	4.6997	-6.0425	-9.3994	10.7422	-3.6926	10.5743	17	234	133	2	1	2
5.2032	2.6855	-0.3357	3.6926	3.5248	-3.6926	-1.3428	7.5531	-1.6785	1.3428	9.5673	0.8392	4.8676	-6.0425	-9.7351	11.2457	-3.6926	10.0708	17	235	134	2	1	2
5.2032	2.8534	-0.1678	3.5248	3.6926	-3.3569	-1.5106	7.3853	-1.3428	1.1749	9.3994	1.1749	4.8676	-5.8746	-9.903	11.5814	-3.1891	9.3994	17	236	135	2	1	2
5.3711	3.5248	0	3.5248	4.0283	-2.8534	-1.5106	7.5531	-1.0071	1.5106	9.2316	1.5106	4.8676	-5.7068	-10.2386	12.2528	-2.6855	8.8959	17	237	136	2	1	2
5.3711	3.6926	0.3357	3.6926	4.1962	-2.5177	-1.5106	7.7209	-0.6714	1.3428	9.0637	1.6785	4.8676	-5.5389	-10.4065	12.5885	-2.3499	8.3923	17	238	137	2	1	2
5.3711	4.1962	0.5035	3.8605	4.5319	-2.0142	-1.3428	7.7209	-0.3357	1.6785	9.0637	2.182	5.2032	-5.2032	-10.2386	12.9242	-1.6785	8.2245	17	239	138	2	1	2
5.3711	4.6997	0.8392	4.1962	4.8676	-1.5106	-1.0071	7.8888	0	1.8463	9.2316	2.5177	5.3711	-5.0354	-10.4065	13.4277	-1.1749	8.0566	17	240	139	2	1	2
5.3711	5.0354	1.0071	4.364	5.2032	-1.1749	-1.0071	8.0566	0.3357	2.0142	9.2316	2.8534	5.3711	-4.6997	-10.4065	13.5956	-0.5035	8.0566	17	241	140	2	1	2
5.5389	5.3711	1.3428	4.6997	5.5389	-0.8392	-0.8392	8.2245	0.5035	2.0142	9.2316	3.0212	5.3711	-4.364	-10.2386	13.7634	0	8.0566	17	242	141	2	1	2
5.3711	5.7068	1.3428	4.8676	5.7068	-0.6714	-0.8392	8.2245	0.5035	1.8463	9.0637	3.0212	5.2032	-4.0283	-10.2386	13.5956	0.3357	8.0566	17	243	142	2	1	2
5.5389	6.0425	1.6785	5.2032	6.0425	-0.5035	-0.6714	8.3923	0.6714	1.6785	9.2316	3.1891	5.0354	-3.6926	-10.0708	13.5956	0.6714	8.0566	17	244	143	2	1	2
5.5389	6.3782	1.8463	5.5389	6.2103	-0.3357	-0.5035	8.3923	0.6714	1.5106	9.3994	3.0212	5.0354	-3.3569	-10.0708	13.4277	1.1749	8.0566	17	245	144	2	1	2
5.7068	6.8817	2.0142	5.8746	6.546	0	-0.3357	8.3923	0.5035	1.3428	9.2316	3.0212	4.6997	-3.1891	-10.2386	13.092	1.6785	8.0566	17	246	145	2	1	2
5.7068	7.0496	2.0142	6.0425	6.546	0	-0.3357	8.2245	0.3357	1.0071	8.8959	2.6855	4.1962	-2.8534	-10.0708	12.5885	1.6785	7.7209	17	247	146	2	1	2
5.7068	7.2174	2.182	6.3782	6.8817	-0.1678	-0.3357	8.0566	0	0.6714	8.5602	2.182	3.8605	-2.6855	-10.0708	12.085	2.0142	7.5531	17	248	147	2	1	2
5.7068	7.3853	2.0142	6.3782	6.8817	-0.3357	-0.5035	7.8888	-0.3357	0.1678	8.0566	1.5106	3.1891	-2.5177	-10.2386	11.4136	2.0142	6.8817	17	249	148	2	1	2
5.5389	7.5531	1.8463	6.3782	6.8817	-0.5035	-0.5035	7.5531	-0.8392	-0.5035	7.5531	1.0071	2.3499	-2.182	-10.2386	10.91	2.182	6.3782	17	250	149	2	1	2
5.3711	7.5531	1.8463	6.3782	6.8817	-0.6714	-0.6714	7.3853	-1.5106	-0.8392	7.2174	0.3357	1.8463	-2.0142	-10.0708	10.2386	2.182	6.0425	17	251	150	2	1	2
5.2032	7.3853	1.5106	6.2103	6.8817	-1.1749	-1.0071	7.2174	-1.8463	-1.5106	6.7139	-0.1678	1.1749	-1.8463	-10.2386	9.903	2.3499	5.7068	17	252	151	2	1	2
4.8676	7.5531	1.1749	5.8746	6.8817	-1.5106	-1.3428	7.0496	-2.5177	-1.8463	6.3782	-0.8392	0.6714	-1.8463	-10.4065	9.3994	2.3499	5.3711	17	253	152	2	1	2
4.6997	7.3853	0.8392	5.5389	7.0496	-1.6785	-1.5106	6.8817	-3.0212	-2.5177	6.0425	-1.5106	0	-1.6785	-10.2386	8.728	2.3499	5.3711	17	254	153	2	1	2
4.0283	7.0496	0.3357	4.8676	6.8817	-2.3499	-2.0142	6.7139	-3.6926	-3.0212	5.7068	-2.0142	-0.6714	-1.5106	-9.903	8.3923	2.3499	5.0354	17	255	154	2	1	2
3.6926	6.8817	-0.1678	4.364	6.8817	-2.8534	-2.3499	6.7139	-4.1962	-3.3569	5.7068	-2.5177	-1.0071	-1.3428	-9.5673	7.8888	2.5177	5.2032	17	256	155	2	1	2
3.1891	6.7139	-0.6714	3.6926	7.2174	-3.1891	-2.5177	6.8817	-4.6997	-3.6926	5.7068	-2.8534	-1.1749	-1.1749	-9.0637	7.7209	2.5177	5.5389	17	257	156	2	1	2
2.8534	6.3782	-1.1749	3.0212	7.3853	-3.5248	-2.8534	7.0496	-5.0354	-3.8605	6.0425	-3.0212	-1.3428	-1.1749	-8.728	7.3853	2.6855	6.0425	17	258	157	2	1	2
2.3499	6.2103	-1.6785	2.3499	7.5531	-4.0283	-3.1891	7.3853	-5.3711	-3.8605	6.3782	-3.0212	-1.3428	-0.8392	-8.0566	7.2174	2.8534	6.7139	17	259	158	2	1	2
1.8463	5.7068	-2.182	1.5106	7.7209	-4.5319	-3.6926	7.8888	-5.5389	-4.0283	6.8817	-3.0212	-1.1749	-0.6714	-7.2174	7.2174	3.0212	7.7209	17	260	159	2	1	2
1.3428	5.5389	-2.6855	0.8392	7.8888	-4.8676	-4.0283	8.0566	-5.8746	-4.0283	7.5531	-2.8534	-0.8392	-0.5035	-6.546	7.2174	3.1891	8.728	17	261	160	2	1	2
0.5035	5.0354	-3.5248	-0.1678	7.8888	-5.7068	-4.5319	8.3923	-6.2103	-4.1962	8.2245	-2.8534	-0.8392	-0.5035	-5.8746	7.3853	3.0212	9.5673	17	262	161	2	1	2
0	4.6997	-4.1962	-1.0071	8.0566	-6.0425	-4.8676	8.8959	-6.3782	-4.1962	8.728	-2.6855	-0.6714	-0.3357	-5.2032	7.7209	3.0212	10.7422	17	263	162	2	1	2
-0.5035	4.364	-4.8676	-1.8463	8.2245	-6.546	-5.3711	9.2316	-6.546	-4.1962	9.5673	-2.5177	-0.3357	-0.1678	-4.8676	8.0566	2.6855	12.085	17	264	163	2	1	2
-1.0071	3.8605	-5.5389	-2.6855	8.0566	-7.2174	-5.8746	9.3994	-6.8817	-4.1962	10.0708	-2.5177	-0.3357	-0.1678	-4.6997	8.2245	2.3499	12.9242	17	265	164	2	1	2
-1.6785	3.3569	-6.3782	-3.5248	7.8888	-7.5531	-6.3782	9.3994	-7.2174	-4.5319	10.2386	-2.5177	-0.3357	-0.1678	-4.5319	8.5602	2.0142	13.5956	17	266	165	2	1	2
-2.0142	3.0212	-6.8817	-4.1962	8.0566	-8.0566	-6.7139	9.5673	-7.3853	-4.364	10.5743	-2.5177	-0.1678	0	-4.5319	9.0637	1.8463	14.4348	17	267	166	2	1	2
-2.3499	2.6855	-7.5531	-4.8676	7.7209	-8.5602	-7.2174	9.3994	-7.5531	-4.6997	10.7422	-2.6855	-0.3357	0	-4.5319	9.2316	1.1749	14.7705	17	268	167	2	1	2
-3.0212	2.182	-8.0566	-5.2032	7.3853	-9.0637	-7.7209	9.2316	-8.0566	-4.8676	10.4065	-2.8534	-0.5035	0	-4.6997	9.3994	0.6714	14.7705	17	269	168	2	1	2
-3.3569	1.8463	-8.5602	-5.7068	6.8817	-9.5673	-8.0566	8.8959	-8.3923	-5.2032	10.0708	-3.3569	-0.6714	0	-4.8676	9.5673	0.3357	14.4348	17	270	169	2	1	2
-3.5248	1.5106	-8.8959	-6.0425	6.546	-10.0708	-8.728	8.3923	-8.8959	-5.5389	9.3994	-3.8605	-1.0071	0	-5.0354	9.7351	-0.1678	14.0991	17	271	170	2	1	2
-3.8605	1.3428	-9.5673	-6.2103	6.0425	-10.5743	-9.0637	7.8888	-9.2316	-5.8746	8.728	-4.5319	-1.3428	0	-5.3711	9.7351	-0.6714	13.2599	17	272	171	2	1	2
-4.0283	1.0071	-9.7351	-6.3782	5.5389	-10.91	-9.3994	7.2174	-9.7351	-6.2103	7.8888	-5.2032	-1.6785	0	-5.7068	9.5673	-1.1749	12.4207	17	273	172	2	1	2
-4.0283	0.6714	-9.903	-6.7139	4.8676	-11.2457	-9.903	6.3782	-10.2386	-6.3782	6.7139	-5.7068	-2.182	0	-6.3782	9.2316	-1.5106	11.0779	17	274	173	2	1	2
-4.1962	0.3357	-10.0708	-6.7139	4.1962	-11.5814	-10.0708	5.5389	-10.7422	-6.7139	5.5389	-6.546	-2.8534	0	-6.8817	8.8959	-2.182	9.7351	17	275	174	2	1	2
-4.0283	0.1678	-10.0708	-6.7139	3.6926	-11.7493	-10.4065	4.6997	-11.2457	-7.2174	4.364	-7.5531	-3.3569	0	-7.3853	8.5602	-2.6855	8.3923	17	276	175	2	1	2
-4.0283	-0.1678	-10.2386	-6.7139	2.8534	-12.2528	-10.5743	3.5248	-11.9171	-7.7209	3.1891	-8.3923	-4.0283	-0.1678	-7.5531	7.8888	-3.0212	6.7139	17	277	176	2	1	2
-4.0283	-0.1678	-10.0708	-6.7139	2.182	-12.2528	-10.91	3.0212	-12.2528	-8.0566	2.0142	-9.3994	-4.6997	-0.1678	-8.2245	7.3853	-3.5248	5.3711	17	278	177	2	1	2
