"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
-4.1962	0.5035	-6.7139	-3.8605	1.8463	0.8392	-2.3499	3.1891	1.0071	1.1749	6.8817	3.1891	1.0071	2.8534	5.2032	-1.6785	3.0212	5.7068	60	307	206	2	1	2
-4.0283	0.3357	-6.546	-3.8605	1.8463	0.6714	-2.182	3.3569	0.8392	1.1749	6.7139	3.0212	1.0071	2.8534	5.2032	-1.5106	3.0212	5.8746	60	308	207	2	1	2
-4.1962	0	-6.546	-3.8605	1.6785	0.5035	-2.3499	3.1891	0.6714	1.0071	6.7139	2.6855	0.6714	2.6855	5.0354	-1.5106	2.6855	6.0425	60	309	208	2	1	2
-4.0283	-0.1678	-6.3782	-3.6926	1.5106	0.3357	-2.182	3.0212	0.5035	0.8392	6.7139	2.5177	0.6714	2.6855	5.0354	-1.3428	2.8534	6.2103	60	310	209	2	1	2
-3.6926	-0.1678	-6.2103	-3.3569	1.6785	0.5035	-2.0142	3.1891	0.5035	1.1749	6.546	2.5177	0.8392	2.8534	5.2032	-1.1749	2.8534	6.2103	60	311	210	2	1	2
-3.6926	-0.5035	-6.2103	-3.3569	1.5106	0.3357	-2.0142	3.0212	0.3357	1.0071	6.3782	2.3499	0.6714	2.8534	5.3711	-1.0071	2.8534	6.546	60	312	211	2	1	2
-3.5248	-0.5035	-6.0425	-3.1891	1.5106	0.3357	-1.5106	3.1891	0.3357	1.1749	6.3782	2.182	0.8392	3.0212	5.5389	-1.0071	3.0212	6.546	60	313	212	2	1	2
-3.5248	-0.6714	-5.7068	-2.8534	1.5106	0.3357	-1.3428	3.1891	0.3357	1.3428	6.3782	2.182	0.8392	3.1891	5.8746	-0.8392	3.0212	6.7139	60	314	213	2	1	2
-3.5248	-0.8392	-5.7068	-2.6855	1.3428	0.3357	-1.1749	3.1891	0.3357	1.3428	6.3782	2.0142	1.0071	3.5248	6.0425	-0.8392	3.1891	6.7139	60	315	214	2	1	2
-3.3569	-1.0071	-5.7068	-2.3499	1.3428	0.3357	-0.8392	3.1891	0.3357	1.5106	6.0425	2.0142	1.1749	3.6926	6.3782	-1.0071	3.3569	6.546	60	316	215	2	1	2
-3.3569	-1.5106	-5.5389	-2.182	1.1749	0.3357	-0.8392	3.0212	0.3357	1.6785	5.8746	1.8463	1.3428	3.8605	6.546	-1.0071	3.5248	6.546	60	317	216	2	1	2
-3.3569	-1.6785	-5.5389	-2.0142	1.1749	0.3357	-0.5035	2.8534	0.3357	1.8463	5.7068	1.8463	1.3428	4.0283	6.7139	-1.1749	3.6926	6.3782	60	318	217	2	1	2
-3.6926	-2.0142	-5.5389	-2.0142	0.8392	0.3357	-0.3357	2.8534	0.3357	1.6785	5.5389	1.6785	1.5106	4.1962	6.8817	-1.3428	3.6926	6.2103	60	319	218	2	1	2
-3.6926	-2.3499	-5.5389	-1.8463	0.6714	0.3357	-0.1678	2.6855	0.1678	1.8463	5.3711	1.6785	1.6785	4.364	7.0496	-1.5106	3.6926	6.0425	60	320	219	2	1	2
-3.8605	-2.5177	-5.5389	-1.8463	0.5035	0.3357	0	2.6855	0.1678	1.8463	5.0354	1.5106	1.6785	4.5319	7.0496	-1.8463	3.6926	5.7068	60	321	220	2	1	2
-3.6926	-2.6855	-5.7068	-1.5106	0.5035	0.3357	0.1678	2.6855	0.3357	2.0142	5.0354	1.3428	1.8463	4.6997	7.2174	-1.8463	3.8605	5.3711	60	322	221	2	1	2
-4.0283	-3.0212	-5.7068	-1.3428	0.5035	0.5035	0.3357	2.5177	0.1678	2.182	4.6997	1.3428	1.8463	4.8676	7.2174	-2.182	3.8605	5.0354	60	323	222	2	1	2
-4.1962	-3.1891	-5.8746	-1.5106	0.1678	0.5035	0.3357	2.3499	0	2.0142	4.1962	1.0071	1.8463	5.0354	7.0496	-2.5177	3.6926	4.6997	60	324	223	2	1	2
-4.1962	-3.1891	-5.8746	-1.5106	0.3357	0.6714	0.5035	2.182	0	2.0142	4.0283	1.0071	1.8463	5.2032	6.8817	-2.6855	3.6926	4.364	60	325	224	2	1	2
-4.0283	-3.0212	-5.8746	-1.3428	0.3357	0.8392	0.5035	2.182	0.1678	2.0142	3.6926	1.0071	1.8463	5.3711	6.8817	-3.0212	3.5248	3.8605	60	326	225	2	1	2
-3.8605	-2.8534	-5.5389	-1.3428	0.5035	1.1749	0.6714	2.182	0.1678	2.0142	3.5248	1.0071	1.8463	5.3711	6.7139	-3.1891	3.5248	3.3569	60	327	226	2	1	2
-4.0283	-2.8534	-5.7068	-1.6785	0.5035	1.1749	0.5035	2.0142	0	1.8463	3.1891	0.8392	1.6785	5.5389	6.3782	-3.3569	3.1891	3.0212	60	328	227	2	1	2
-4.0283	-2.6855	-5.7068	-1.6785	0.6714	1.5106	0.5035	2.0142	0	1.6785	3.0212	0.8392	1.5106	5.5389	6.2103	-3.5248	3.3569	2.5177	60	329	228	2	1	2
-3.8605	-2.5177	-5.7068	-1.8463	1.0071	1.5106	0.3357	1.8463	-0.1678	1.6785	2.6855	0.5035	1.3428	5.5389	5.8746	-3.6926	3.1891	2.182	60	330	229	2	1	2
-4.0283	-2.182	-5.8746	-2.0142	1.0071	1.5106	0.3357	2.0142	-0.3357	1.3428	2.3499	0.3357	1.1749	5.5389	5.3711	-3.8605	2.8534	1.8463	60	331	230	2	1	2
3.3569	-0.3357	4.0283	-0.1678	-1.5106	-0.5035	-0.8392	-2.182	-1.0071	-2.6855	-1.3428	-3.6926	-2.3499	-1.3428	-4.364	0.1678	-2.3499	-1.5106	60	271	170	3	1	2
3.5248	0	4.364	0.1678	-1.3428	-0.1678	-0.5035	-2.0142	-0.5035	-2.0142	-1.0071	-3.1891	-1.5106	-1.0071	-3.8605	0	-2.0142	-1.3428	60	272	171	3	1	2
3.8605	0.1678	4.8676	0.5035	-1.1749	0.1678	0	-1.5106	-0.1678	-1.5106	-0.6714	-2.8534	-1.0071	-0.8392	-3.1891	0	-1.5106	-1.0071	60	273	172	3	1	2
4.1962	0.5035	5.2032	0.6714	-0.8392	0.5035	0.3357	-1.1749	0.1678	-1.1749	-0.3357	-2.3499	-0.6714	-0.6714	-2.6855	-0.1678	-0.8392	-0.8392	60	274	173	3	1	2
4.364	0.8392	5.3711	1.0071	-0.6714	0.8392	0.6714	-1.0071	0.5035	-0.6714	0	-2.0142	-0.1678	-0.5035	-2.182	-0.3357	-0.5035	-0.5035	60	275	174	3	1	2
4.5319	1.3428	5.7068	1.1749	-0.5035	1.0071	1.0071	-0.6714	0.8392	-0.3357	0.5035	-1.5106	0.3357	-0.3357	-1.8463	-0.3357	-0.1678	-0.1678	60	276	175	3	1	2
4.5319	1.6785	5.8746	1.5106	-0.1678	1.3428	1.3428	-0.3357	1.1749	0.1678	1.0071	-1.0071	0.8392	-0.1678	-1.5106	-0.3357	-0.1678	0.1678	60	277	176	3	1	2
4.5319	2.0142	5.8746	1.5106	0	1.5106	1.1749	-0.1678	1.3428	0.3357	1.3428	-0.6714	1.0071	-0.1678	-1.0071	-0.6714	0.1678	0.3357	60	278	177	3	1	2
4.6997	2.3499	6.0425	1.6785	0.1678	1.6785	1.5106	0.1678	1.6785	0.5035	1.8463	-0.1678	1.3428	0	-0.6714	-0.5035	0.3357	0.6714	60	279	178	3	1	2
4.364	2.6855	6.2103	1.8463	0.1678	1.8463	1.5106	0.5035	1.8463	0.6714	2.182	0.1678	1.5106	0	-0.5035	-0.6714	0.6714	0.6714	60	280	179	3	1	2
4.5319	3.0212	6.3782	1.8463	0.6714	2.0142	1.6785	0.8392	2.182	1.1749	2.8534	0.5035	2.0142	0.1678	-0.1678	-0.5035	0.8392	1.0071	60	281	180	3	1	2
4.5319	3.3569	6.3782	1.8463	0.8392	2.0142	1.6785	1.0071	2.182	1.3428	3.1891	0.8392	2.182	0.1678	0	-0.5035	1.1749	1.1749	60	282	181	3	1	2
4.5319	3.6926	6.3782	2.182	1.0071	2.3499	2.0142	1.3428	2.3499	1.6785	3.6926	1.3428	2.6855	0.3357	0.3357	-0.3357	1.3428	1.5106	60	283	182	3	1	2
4.1962	3.8605	6.2103	2.182	1.1749	2.3499	2.0142	1.5106	2.5177	1.8463	3.8605	1.6785	2.8534	0.3357	0.5035	-0.3357	1.6785	1.6785	60	284	183	3	1	2
4.364	4.0283	6.2103	2.182	1.3428	2.5177	2.0142	1.5106	2.6855	2.182	4.364	2.182	3.3569	0.5035	0.8392	-0.3357	1.6785	1.8463	60	285	184	3	1	2
4.0283	4.0283	6.2103	2.182	1.5106	2.5177	2.182	1.6785	2.8534	2.3499	4.6997	2.5177	3.6926	0.6714	1.1749	-0.3357	2.0142	1.8463	60	286	185	3	1	2
4.0283	4.0283	6.2103	2.3499	1.6785	2.6855	2.182	2.0142	3.0212	2.6855	5.0354	2.8534	4.0283	0.8392	1.5106	-0.3357	2.3499	1.8463	60	287	186	3	1	2
3.8605	4.0283	6.0425	2.3499	1.6785	2.6855	2.3499	2.0142	3.0212	2.8534	5.2032	3.1891	4.364	1.0071	1.8463	-0.3357	2.6855	1.8463	60	288	187	3	1	2
3.6926	3.8605	5.7068	2.5177	1.5106	2.6855	2.5177	2.182	3.1891	3.0212	5.5389	3.5248	4.6997	1.1749	2.182	-0.3357	3.0212	1.8463	60	289	188	3	1	2
3.6926	3.6926	5.5389	2.5177	1.5106	2.5177	2.6855	2.3499	3.1891	3.3569	5.7068	3.8605	5.0354	1.3428	2.5177	-0.3357	3.3569	1.8463	60	290	189	3	1	2
3.6926	3.6926	5.7068	2.6855	1.8463	2.6855	2.8534	2.6855	3.5248	3.6926	6.2103	4.364	5.5389	1.6785	3.0212	-0.3357	3.6926	2.0142	60	291	190	3	1	2
3.5248	3.3569	5.3711	2.6855	1.8463	2.6855	3.0212	2.8534	3.5248	3.8605	6.3782	4.5319	5.8746	1.8463	3.3569	-0.3357	4.0283	1.8463	60	292	191	3	1	2
3.3569	3.0212	5.2032	2.6855	1.8463	2.5177	3.1891	3.0212	3.6926	4.1962	6.7139	4.8676	6.2103	2.0142	3.6926	-0.3357	4.364	2.0142	60	293	192	3	1	2
3.3569	3.0212	5.0354	3.0212	1.8463	2.6855	3.5248	3.3569	4.0283	4.6997	7.0496	5.3711	6.7139	2.3499	4.1962	-0.1678	4.6997	2.182	60	294	193	3	1	2
3.3569	2.6855	4.8676	3.0212	2.0142	2.6855	3.6926	3.5248	4.1962	4.8676	7.3853	5.7068	7.0496	2.5177	4.6997	0	5.0354	2.3499	60	295	194	3	1	2
3.1891	2.5177	4.6997	3.0212	2.182	2.3499	3.8605	3.6926	4.364	5.0354	7.5531	6.0425	7.3853	2.6855	5.0354	0	5.3711	2.5177	60	296	195	3	1	2
2.8534	2.3499	4.5319	3.1891	2.182	2.3499	4.0283	4.0283	4.5319	5.3711	7.8888	6.2103	7.7209	2.8534	5.3711	0.1678	5.7068	2.6855	60	297	196	3	1	2
2.6855	2.182	4.364	3.3569	2.3499	2.182	4.1962	4.1962	4.6997	5.5389	8.2245	6.546	8.0566	3.0212	5.8746	0.3357	5.8746	2.8534	60	298	197	3	1	2
2.6855	2.0142	4.364	3.3569	2.5177	2.182	4.5319	4.5319	4.8676	5.8746	8.3923	6.8817	8.3923	3.1891	6.2103	0.5035	6.2103	3.1891	60	299	198	3	1	2
2.6855	1.8463	4.1962	3.3569	2.3499	2.0142	4.5319	4.5319	4.8676	5.8746	8.5602	6.8817	8.5602	3.1891	6.546	0.5035	6.3782	3.3569	60	300	199	3	1	2
2.5177	1.5106	4.0283	3.3569	2.3499	2.0142	4.5319	4.6997	4.8676	6.2103	8.5602	6.8817	8.5602	3.1891	6.7139	0.6714	6.546	3.5248	60	301	200	3	1	2
2.5177	1.5106	4.1962	3.3569	2.5177	1.8463	4.6997	4.6997	4.8676	6.2103	8.728	7.0496	8.728	3.1891	7.0496	0.8392	6.7139	3.6926	60	302	201	3	1	2
2.3499	1.1749	4.0283	3.3569	2.3499	1.5106	4.5319	4.6997	4.6997	6.2103	8.5602	6.8817	8.5602	3.0212	7.0496	0.6714	6.546	3.6926	60	303	202	3	1	2
2.5177	1.1749	4.0283	3.3569	2.3499	1.3428	4.5319	4.6997	4.6997	6.2103	8.728	6.8817	8.5602	3.0212	7.2174	0.6714	6.7139	4.0283	60	304	203	3	1	2
2.3499	0.8392	3.6926	3.3569	2.0142	1.0071	4.5319	4.6997	4.5319	6.0425	8.5602	6.546	8.2245	2.8534	7.2174	0.6714	6.546	4.0283	60	305	204	3	1	2
2.3499	0.5035	3.5248	3.1891	1.6785	0.6714	4.364	4.364	4.1962	5.7068	8.5602	6.2103	8.0566	2.6855	7.0496	0.5035	6.3782	4.0283	60	306	205	3	1	2
2.3499	0.5035	3.6926	3.0212	1.5106	0.5035	4.1962	4.364	4.1962	5.7068	8.3923	6.0425	7.8888	2.6855	7.0496	0.5035	6.3782	4.1962	60	307	206	3	1	2
2.182	0.1678	3.3569	2.8534	1.1749	0.1678	4.0283	4.0283	3.8605	5.3711	8.0566	5.7068	7.5531	2.5177	6.8817	0.3357	6.0425	4.1962	60	308	207	3	1	2
2.0142	0	3.1891	2.6855	0.8392	-0.3357	3.6926	3.6926	3.3569	5.0354	7.7209	5.5389	7.0496	2.3499	6.7139	0	5.8746	4.0283	60	309	208	3	1	2
1.8463	-0.3357	3.0212	2.6855	0.3357	-0.5035	3.5248	3.1891	3.0212	4.6997	7.3853	5.0354	6.7139	2.182	6.546	-0.1678	5.5389	3.8605	60	310	209	3	1	2
2.0142	-0.3357	3.0212	2.6855	0.1678	-0.6714	3.3569	3.0212	2.6855	4.5319	7.0496	4.6997	6.3782	2.182	6.3782	-0.1678	5.3711	4.0283	60	311	210	3	1	2
2.0142	-0.5035	2.8534	2.5177	0	-1.0071	3.0212	2.5177	2.182	4.0283	6.7139	4.1962	6.0425	2.0142	6.2103	-0.5035	5.0354	4.0283	60	312	211	3	1	2
2.0142	-0.6714	2.6855	2.3499	-0.3357	-1.3428	2.8534	2.182	1.8463	3.6926	6.2103	3.6926	5.5389	1.8463	5.8746	-0.6714	4.6997	3.8605	60	313	212	3	1	2
2.0142	-0.8392	2.5177	2.3499	-0.6714	-1.5106	2.5177	1.6785	1.3428	3.1891	5.7068	3.1891	5.2032	1.6785	5.7068	-1.0071	4.5319	3.6926	60	314	213	3	1	2
1.8463	-1.0071	2.3499	2.182	-1.0071	-1.8463	2.182	1.1749	0.8392	3.0212	5.3711	2.8534	4.8676	1.5106	5.5389	-1.1749	4.1962	3.5248	60	315	214	3	1	2
2.0142	-1.0071	2.182	1.8463	-1.3428	-2.182	2.0142	0.6714	0.3357	2.5177	4.8676	2.3499	4.5319	1.3428	5.2032	-1.3428	4.0283	3.1891	60	316	215	3	1	2
2.0142	-1.1749	2.0142	1.8463	-1.6785	-2.5177	1.6785	0.3357	0	2.182	4.364	1.8463	4.0283	1.1749	5.0354	-1.6785	3.6926	3.0212	60	317	216	3	1	2
2.0142	-1.3428	2.0142	1.6785	-2.0142	-2.5177	1.1749	0	-0.5035	1.6785	3.8605	1.3428	3.6926	1.0071	4.6997	-1.8463	3.3569	2.6855	60	318	217	3	1	2
2.182	-1.3428	1.6785	1.5106	-2.182	-2.8534	1.0071	-0.5035	-0.6714	1.1749	3.3569	0.8392	3.1891	0.8392	4.6997	-2.0142	3.0212	2.5177	60	319	218	3	1	2
2.3499	-1.3428	1.5106	1.3428	-2.3499	-3.0212	0.6714	-0.8392	-1.0071	1.0071	3.1891	0.5035	2.8534	0.8392	4.5319	-2.0142	2.8534	2.3499	60	320	219	3	1	2
2.182	-1.5106	1.3428	1.1749	-2.6855	-3.3569	0.1678	-1.3428	-1.5106	0.5035	2.6855	0.1678	2.5177	0.6714	4.1962	-2.3499	2.5177	2.0142	60	321	220	3	1	2
2.3499	-1.5106	1.1749	0.8392	-2.6855	-3.3569	-0.1678	-1.8463	-1.8463	0.1678	2.3499	-0.1678	2.3499	0.6714	3.8605	-2.5177	2.3499	1.8463	60	322	221	3	1	2
2.182	-1.6785	1.0071	0.5035	-2.8534	-3.6926	-0.3357	-2.3499	-2.182	-0.1678	2.0142	-0.5035	2.0142	0.6714	3.6926	-2.5177	2.0142	1.6785	60	323	222	3	1	2
2.3499	-1.5106	0.8392	0.5035	-3.0212	-3.8605	-0.6714	-2.5177	-2.5177	-0.5035	1.6785	-0.6714	1.8463	0.6714	3.5248	-2.6855	1.8463	1.5106	60	324	223	3	1	2
2.0142	-1.8463	0.3357	0	-3.3569	-4.1962	-1.1749	-2.6855	-2.5177	-1.0071	1.3428	-1.1749	1.3428	0.5035	3.0212	-2.8534	1.5106	1.1749	60	325	224	3	1	2
2.0142	-2.0142	0.1678	-0.3357	-3.5248	-4.364	-1.5106	-3.0212	-2.6855	-1.1749	1.0071	-1.3428	1.1749	0.5035	2.8534	-2.8534	1.3428	1.0071	60	326	225	3	1	2
1.8463	-2.0142	-0.1678	-0.6714	-3.6926	-4.5319	-1.8463	-3.5248	-3.1891	-1.5106	0.8392	-1.5106	1.0071	0.5035	2.5177	-2.8534	0.8392	1.0071	60	327	226	3	1	2
1.5106	-2.3499	-0.6714	-1.1749	-4.0283	-4.8676	-2.3499	-3.6926	-3.3569	-2.0142	0.5035	-1.8463	0.6714	0.3357	2.182	-2.8534	0.5035	0.6714	60	328	227	3	1	2
1.1749	-2.3499	-0.8392	-1.6785	-4.0283	-5.2032	-2.6855	-4.0283	-3.6926	-2.182	0.5035	-2.0142	0.5035	0.3357	2.0142	-2.8534	0.1678	0.6714	60	329	228	3	1	2
0.8392	-2.8534	-1.5106	-2.182	-4.364	-5.5389	-3.3569	-4.5319	-4.0283	-2.8534	0.1678	-2.3499	0	0.1678	1.5106	-2.8534	-0.3357	0.5035	60	330	229	3	1	2
0.5035	-3.1891	-2.0142	-2.6855	-4.6997	-5.8746	-3.8605	-4.6997	-4.364	-3.3569	0	-2.6855	-0.3357	0	1.1749	-2.8534	-1.0071	0.3357	60	331	230	3	1	2
9.5673	7.2174	6.0425	6.546	3.1891	4.5319	1.8463	3.0212	-0.1678	-1.6785	-0.3357	-0.1678	-0.3357	-3.0212	-5.0354	1.1749	-4.364	-2.182	60	271	170	4	1	2
9.5673	7.5531	6.0425	6.7139	3.5248	4.8676	2.182	3.3569	0.1678	-1.3428	0	0	0	-2.6855	-4.6997	1.1749	-3.8605	-2.182	60	272	171	4	1	2
9.7351	7.8888	6.546	7.0496	3.8605	5.3711	2.5177	3.6926	0.1678	-0.8392	0.1678	0	0.1678	-2.3499	-4.5319	1.1749	-3.3569	-2.182	60	273	172	4	1	2
9.903	8.2245	6.546	7.2174	3.8605	5.5389	2.6855	4.1962	0.5035	-0.8392	0.3357	0.1678	0.5035	-2.0142	-4.1962	1.3428	-3.1891	-2.0142	60	274	173	4	1	2
9.903	8.3923	6.7139	7.3853	4.364	5.5389	3.1891	4.5319	1.0071	-0.6714	0.8392	0.5035	0.8392	-1.5106	-3.6926	1.6785	-2.5177	-1.6785	60	275	174	4	1	2
10.0708	8.3923	6.7139	7.5531	4.5319	5.7068	3.3569	4.5319	1.1749	-0.5035	1.0071	0.6714	1.1749	-1.1749	-3.3569	1.6785	-2.182	-1.6785	60	276	175	4	1	2
10.0708	8.5602	6.8817	7.5531	4.6997	5.8746	3.5248	4.6997	1.3428	-0.3357	1.1749	0.8392	1.3428	-0.8392	-3.1891	1.8463	-1.8463	-1.5106	60	277	176	4	1	2
