"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"P8"	"TP7"	"TP8"	"P7"	"Subject"	"Points"	"Time"	"Trial"	"Rejected"	"Correct"
6.0425	1.6785	7.0496	7.2174	3.1891	10.0708	11.5814	4.8676	10.7422	13.4277	8.2245	14.0991	12.085	1.0071	2.3499	-2.0142	2.6855	-2.0142	48	305	204	1	1	2
7.0496	2.6855	8.0566	7.7209	4.0283	10.7422	11.9171	5.5389	11.2457	13.5956	8.728	14.4348	12.2528	1.0071	2.5177	-1.3428	2.6855	-1.3428	48	306	205	1	1	2
7.5531	3.6926	8.8959	8.0566	4.5319	11.2457	11.9171	6.0425	11.5814	13.4277	9.0637	14.6027	12.085	0.8392	2.3499	-1.0071	2.5177	-1.0071	48	307	206	1	1	2
8.3923	4.364	9.5673	8.5602	5.3711	11.7493	12.085	6.546	11.7493	13.4277	9.7351	14.7705	12.085	0.8392	2.182	-0.1678	2.3499	-0.5035	48	308	207	1	1	2
9.0637	5.3711	10.4065	8.728	5.8746	12.2528	12.2528	7.0496	12.085	13.092	10.0708	14.9384	11.9171	0.8392	2.0142	0.1678	2.182	0.1678	48	309	208	1	1	2
9.7351	6.0425	10.91	8.8959	6.546	12.5885	12.085	7.5531	12.085	12.5885	10.2386	14.7705	11.4136	0.8392	1.5106	0.6714	1.8463	0.5035	48	310	209	1	1	2
10.2386	6.8817	11.5814	9.0637	6.8817	12.7563	11.9171	7.8888	12.2528	12.085	10.5743	14.6027	11.0779	0.8392	1.3428	1.1749	1.5106	0.6714	48	311	210	1	1	2
11.0779	7.7209	12.085	9.2316	7.7209	13.2599	11.9171	8.3923	12.2528	11.7493	10.91	14.6027	10.5743	1.0071	1.0071	1.6785	1.3428	1.3428	48	312	211	1	1	2
11.4136	8.3923	12.4207	9.2316	8.2245	13.092	11.7493	8.728	12.2528	10.91	11.0779	14.267	10.0708	1.0071	0.3357	2.0142	0.8392	1.5106	48	313	212	1	1	2
11.7493	8.8959	12.7563	9.0637	8.5602	13.2599	11.2457	8.8959	11.9171	10.2386	11.2457	13.9313	9.2316	1.0071	0	2.3499	0.5035	2.0142	48	314	213	1	1	2
11.9171	9.7351	12.9242	9.0637	9.0637	13.2599	11.0779	9.3994	11.9171	9.5673	11.4136	13.7634	8.5602	1.1749	-0.5035	2.8534	0.1678	2.3499	48	315	214	1	1	2
12.085	10.2386	13.092	8.8959	9.3994	13.2599	10.5743	9.5673	11.5814	8.8959	11.5814	13.4277	7.8888	1.1749	-1.1749	3.0212	-0.3357	2.5177	48	316	215	1	1	2
12.2528	10.7422	13.2599	8.728	10.0708	13.092	10.2386	9.903	11.5814	8.2245	11.9171	13.2599	7.2174	1.3428	-1.5106	3.3569	-0.5035	2.8534	48	317	216	1	1	2
12.2528	11.0779	12.9242	8.3923	10.2386	12.9242	9.7351	10.0708	11.2457	7.7209	12.085	12.7563	6.7139	1.3428	-1.8463	3.6926	-1.0071	3.1891	48	318	217	1	1	2
12.2528	11.5814	13.092	8.3923	10.7422	12.7563	9.3994	10.4065	11.2457	7.0496	12.2528	12.7563	6.2103	1.5106	-2.182	4.0283	-1.3428	3.6926	48	319	218	1	1	2
12.2528	12.085	13.092	8.2245	11.0779	12.7563	9.0637	10.5743	11.2457	6.7139	12.5885	12.5885	5.7068	1.6785	-2.5177	4.5319	-1.5106	4.0283	48	320	219	1	1	2
12.2528	12.2528	12.9242	7.8888	11.2457	12.4207	8.728	10.7422	11.0779	6.0425	12.7563	12.2528	5.3711	1.6785	-2.8534	4.5319	-1.6785	4.364	48	321	220	1	1	2
-13.4277	-15.6097	-18.4631	-14.9384	-18.1274	-17.9596	-11.4136	-17.9596	-16.7847	-9.7351	-15.9454	-13.092	-8.0566	-0.3357	-2.3499	-1.6785	-2.5177	-4.364	48	261	160	2	1	2
-13.5956	-15.7776	-18.7988	-15.4419	-18.1274	-18.1274	-11.7493	-17.9596	-16.9525	-10.0708	-15.9454	-13.092	-8.2245	-0.5035	-2.8534	-1.5106	-3.1891	-4.1962	48	262	161	2	1	2
-13.7634	-15.7776	-18.9667	-15.9454	-18.1274	-18.2953	-11.9171	-17.9596	-17.2882	-10.4065	-15.9454	-13.2599	-8.2245	-0.6714	-3.5248	-1.3428	-3.8605	-4.1962	48	263	162	2	1	2
-13.7634	-15.7776	-19.3024	-16.2811	-18.2953	-18.4631	-12.085	-18.1274	-17.6239	-10.7422	-15.9454	-13.4277	-8.3923	-0.8392	-4.1962	-1.3428	-4.364	-4.364	48	264	163	2	1	2
-14.0991	-15.9454	-19.4702	-16.7847	-18.2953	-18.631	-12.4207	-18.2953	-17.7917	-10.91	-16.1133	-13.4277	-8.5602	-1.0071	-4.8676	-1.3428	-5.0354	-4.364	48	265	164	2	1	2
-14.0991	-16.1133	-19.6381	-16.9525	-18.2953	-18.631	-12.4207	-18.4631	-17.9596	-11.2457	-16.1133	-13.5956	-8.728	-1.1749	-5.7068	-1.5106	-5.7068	-4.364	48	266	165	2	1	2
-14.267	-16.2811	-19.8059	-17.1204	-18.2953	-18.7988	-12.4207	-18.4631	-18.1274	-11.5814	-16.449	-13.7634	-9.0637	-1.3428	-6.3782	-1.5106	-6.3782	-4.364	48	267	166	2	1	2
-14.267	-16.449	-19.6381	-17.4561	-18.4631	-18.7988	-12.5885	-18.4631	-18.1274	-11.7493	-16.449	-13.9313	-9.2316	-1.5106	-7.2174	-1.6785	-7.0496	-4.5319	48	268	167	2	1	2
-14.267	-16.2811	-19.4702	-17.2882	-18.1274	-18.4631	-12.2528	-18.2953	-18.2953	-11.5814	-16.2811	-13.9313	-9.0637	-1.5106	-7.7209	-1.6785	-7.7209	-4.5319	48	269	168	2	1	2
-14.267	-16.2811	-19.4702	-17.4561	-18.1274	-18.4631	-12.2528	-18.2953	-18.2953	-11.5814	-16.2811	-13.9313	-9.2316	-1.6785	-8.5602	-1.8463	-8.3923	-4.6997	48	270	169	2	1	2
-14.267	-16.449	-19.3024	-17.2882	-17.9596	-18.2953	-11.9171	-18.2953	-18.1274	-11.7493	-16.2811	-13.9313	-9.2316	-1.8463	-9.5673	-2.182	-9.0637	-5.2032	48	271	170	2	1	2
-14.0991	-16.2811	-18.7988	-16.9525	-17.7917	-17.7917	-11.5814	-17.9596	-17.9596	-11.5814	-15.9454	-13.7634	-9.2316	-1.8463	-10.0708	-2.182	-9.5673	-5.3711	48	272	171	2	1	2
-13.7634	-16.1133	-18.2953	-16.6168	-17.4561	-17.2882	-11.4136	-17.4561	-17.6239	-11.2457	-15.7776	-13.4277	-9.0637	-1.8463	-10.5743	-2.3499	-10.0708	-5.5389	48	273	172	2	1	2
-13.5956	-15.9454	-18.1274	-16.449	-17.1204	-16.9525	-11.0779	-17.2882	-17.4561	-11.0779	-15.6097	-13.2599	-9.0637	-2.0142	-11.2457	-2.6855	-10.5743	-5.8746	48	274	173	2	1	2
-13.2599	-15.6097	-17.4561	-15.9454	-16.7847	-16.2811	-10.7422	-16.7847	-16.9525	-10.5743	-15.274	-12.7563	-8.728	-2.0142	-11.5814	-2.8534	-11.0779	-6.0425	48	275	174	2	1	2
-12.9242	-15.274	-16.9525	-15.6097	-16.1133	-15.6097	-10.2386	-16.1133	-16.449	-10.0708	-14.7705	-12.2528	-8.3923	-2.0142	-11.9171	-3.0212	-11.2457	-6.2103	48	276	175	2	1	2
-12.5885	-14.9384	-15.9454	-15.1062	-15.6097	-14.9384	-9.7351	-15.6097	-15.7776	-9.5673	-14.267	-11.7493	-7.8888	-2.0142	-12.085	-3.0212	-11.5814	-6.3782	48	277	176	2	1	2
-12.085	-14.4348	-15.274	-14.6027	-14.6027	-14.0991	-9.0637	-14.9384	-14.9384	-8.8959	-13.7634	-11.0779	-7.3853	-2.0142	-12.2528	-3.1891	-11.7493	-6.546	48	278	177	2	1	2
-11.4136	-13.5956	-14.4348	-13.9313	-13.9313	-13.2599	-8.3923	-14.0991	-14.0991	-7.8888	-13.2599	-10.4065	-6.8817	-2.0142	-11.9171	-3.1891	-11.7493	-6.546	48	279	178	2	1	2
-11.0779	-13.092	-13.5956	-13.2599	-13.2599	-12.2528	-7.8888	-13.2599	-13.4277	-7.2174	-12.7563	-9.7351	-6.3782	-2.182	-11.9171	-3.3569	-11.7493	-6.7139	48	280	179	2	1	2
-10.4065	-12.4207	-12.5885	-12.5885	-12.2528	-11.2457	-7.2174	-12.4207	-12.2528	-6.3782	-12.085	-8.8959	-5.5389	-2.182	-11.7493	-3.5248	-11.5814	-6.8817	48	281	180	2	1	2
-9.7351	-11.4136	-11.5814	-11.9171	-11.2457	-10.2386	-6.2103	-11.4136	-11.0779	-5.3711	-11.2457	-7.8888	-4.6997	-2.182	-11.4136	-3.5248	-11.2457	-6.8817	48	282	181	2	1	2
-9.0637	-10.5743	-10.5743	-11.0779	-10.0708	-9.0637	-5.5389	-10.5743	-10.0708	-4.364	-10.5743	-6.8817	-3.8605	-2.182	-10.91	-3.5248	-11.0779	-6.8817	48	283	182	2	1	2
-8.2245	-9.7351	-9.5673	-10.2386	-9.0637	-7.8888	-4.6997	-9.5673	-8.728	-3.3569	-9.7351	-5.8746	-3.0212	-2.182	-10.4065	-3.5248	-10.7422	-6.8817	48	284	183	2	1	2
-7.7209	-8.8959	-8.5602	-9.7351	-8.2245	-6.8817	-3.8605	-8.5602	-7.7209	-2.5177	-9.0637	-5.0354	-2.3499	-2.3499	-10.0708	-3.5248	-10.5743	-6.8817	48	285	184	2	1	2
-6.8817	-8.0566	-7.3853	-8.8959	-7.0496	-5.5389	-3.1891	-7.5531	-6.3782	-1.3428	-8.2245	-4.1962	-1.5106	-2.3499	-9.5673	-3.5248	-10.2386	-6.7139	48	286	185	2	1	2
-6.2103	-6.8817	-6.2103	-7.8888	-5.8746	-4.1962	-2.182	-6.3782	-5.2032	-0.3357	-7.2174	-3.0212	-0.5035	-2.3499	-9.0637	-3.3569	-10.0708	-6.546	48	287	186	2	1	2
-5.2032	-5.7068	-5.0354	-7.0496	-4.5319	-3.0212	-1.1749	-5.3711	-3.6926	0.6714	-6.3782	-2.0142	0.3357	-2.3499	-8.5602	-3.1891	-9.7351	-6.2103	48	288	187	2	1	2
-4.6997	-4.8676	-4.0283	-6.2103	-3.5248	-1.8463	-0.1678	-4.364	-2.5177	1.5106	-5.5389	-1.0071	1.1749	-2.5177	-8.3923	-3.1891	-9.5673	-6.2103	48	289	188	2	1	2
-3.6926	-3.6926	-2.8534	-5.2032	-2.3499	-0.5035	0.5035	-3.3569	-1.1749	2.3499	-4.6997	0	2.0142	-2.5177	-8.0566	-3.0212	-9.2316	-5.8746	48	290	189	2	1	2
-3.0212	-2.6855	-1.6785	-4.364	-1.0071	0.6714	1.5106	-2.182	0.1678	3.3569	-3.8605	1.0071	2.5177	-2.5177	-7.7209	-2.6855	-8.8959	-5.5389	48	291	190	2	1	2
-2.3499	-1.8463	-0.8392	-3.8605	0	1.5106	2.0142	-1.5106	1.0071	3.8605	-3.3569	1.5106	3.0212	-2.6855	-7.5531	-2.6855	-8.728	-5.3711	48	292	191	2	1	2
-1.6785	-1.0071	0.1678	-3.1891	0.8392	2.5177	2.6855	-0.6714	2.182	4.5319	-2.5177	2.3499	3.5248	-2.6855	-7.3853	-2.5177	-8.5602	-5.0354	48	293	192	2	1	2
-1.5106	-0.3357	0.5035	-3.1891	1.5106	3.1891	2.8534	-0.1678	2.8534	4.5319	-2.182	2.8534	3.6926	-2.8534	-7.3853	-2.6855	-8.8959	-5.0354	48	294	193	2	1	2
-1.1749	0.3357	1.1749	-3.0212	2.182	3.8605	3.0212	0.5035	3.5248	4.8676	-1.6785	3.3569	3.6926	-2.8534	-7.3853	-2.6855	-8.8959	-4.8676	48	295	194	2	1	2
-1.0071	0.6714	1.6785	-3.1891	2.8534	4.364	3.1891	0.8392	4.0283	4.8676	-1.3428	3.6926	3.8605	-2.8534	-7.5531	-3.0212	-9.0637	-4.8676	48	296	195	2	1	2
-1.0071	1.1749	1.8463	-3.3569	3.1891	4.5319	3.0212	1.1749	4.364	4.8676	-1.0071	3.8605	3.6926	-2.8534	-7.7209	-3.3569	-9.2316	-4.8676	48	297	196	2	1	2
-1.0071	1.5106	2.0142	-3.8605	3.3569	4.6997	2.8534	1.3428	4.5319	4.6997	-0.8392	3.8605	3.5248	-2.8534	-8.0566	-3.6926	-9.3994	-5.0354	48	298	197	2	1	2
-1.3428	1.5106	2.0142	-4.1962	3.5248	4.8676	2.5177	1.3428	4.6997	4.364	-0.8392	3.8605	3.0212	-2.8534	-8.3923	-4.0283	-9.7351	-5.2032	48	299	198	2	1	2
-1.1749	2.0142	2.3499	-4.364	3.8605	5.0354	2.3499	1.5106	4.8676	4.1962	-0.6714	4.0283	2.8534	-2.6855	-8.5602	-4.1962	-9.7351	-5.0354	48	300	199	2	1	2
-1.3428	2.182	2.3499	-5.0354	3.8605	5.0354	2.182	1.6785	5.0354	3.8605	-0.5035	4.0283	2.6855	-2.6855	-8.728	-4.5319	-10.0708	-5.0354	48	301	200	2	1	2
-1.3428	2.182	2.3499	-5.3711	3.8605	5.0354	1.8463	1.6785	5.0354	3.6926	-0.3357	4.0283	2.3499	-2.6855	-9.0637	-5.0354	-10.4065	-5.0354	48	302	201	2	1	2
-1.1749	2.6855	2.6855	-5.5389	4.0283	5.3711	1.6785	2.0142	5.0354	3.5248	-0.1678	4.1962	2.3499	-2.5177	-9.0637	-5.2032	-10.4065	-4.8676	48	303	202	2	1	2
-1.1749	2.8534	2.6855	-5.7068	4.0283	5.3711	1.5106	1.8463	5.0354	3.3569	0	4.1962	2.0142	-2.5177	-9.0637	-5.3711	-10.5743	-4.6997	48	304	203	2	1	2
-0.8392	3.1891	3.0212	-5.8746	4.1962	5.7068	1.6785	2.182	5.3711	3.1891	0.3357	4.364	2.0142	-2.3499	-9.0637	-5.3711	-10.5743	-4.5319	48	305	204	2	1	2
-0.6714	3.3569	3.1891	-6.0425	4.364	5.8746	1.5106	2.3499	5.3711	3.1891	0.5035	4.5319	2.0142	-2.3499	-9.0637	-5.3711	-10.5743	-4.1962	48	306	205	2	1	2
-0.5035	3.6926	3.5248	-6.0425	4.364	6.0425	1.6785	2.5177	5.5389	3.1891	0.8392	4.5319	1.8463	-2.3499	-8.8959	-5.3711	-10.5743	-4.0283	48	307	206	2	1	2
0	4.1962	4.0283	-5.5389	4.6997	6.546	1.8463	2.8534	5.8746	3.5248	1.3428	4.8676	2.0142	-2.182	-8.5602	-5.2032	-10.2386	-3.5248	48	308	207	2	1	2
0.3357	4.5319	4.5319	-5.3711	4.8676	6.8817	2.0142	3.0212	6.0425	3.5248	1.6785	5.0354	2.0142	-2.182	-8.3923	-5.0354	-10.2386	-3.1891	48	309	208	2	1	2
0.6714	4.8676	5.0354	-5.0354	5.2032	7.2174	2.3499	3.3569	6.2103	3.8605	2.0142	5.2032	2.182	-2.182	-7.8888	-4.6997	-9.903	-2.6855	48	310	209	2	1	2
0.8392	5.2032	5.3711	-4.8676	5.3711	7.5531	2.5177	3.6926	6.3782	3.8605	2.3499	5.2032	2.182	-2.3499	-7.7209	-4.5319	-9.903	-2.182	48	311	210	2	1	2
1.3428	5.7068	5.8746	-4.364	5.7068	8.0566	2.8534	4.0283	6.7139	4.1962	2.8534	5.5389	2.3499	-2.3499	-7.2174	-4.1962	-9.5673	-1.6785	48	312	211	2	1	2
1.6785	6.0425	6.546	-4.0283	5.8746	8.3923	3.1891	4.5319	6.8817	4.364	3.1891	5.7068	2.5177	-2.5177	-6.7139	-3.8605	-9.2316	-1.1749	48	313	212	2	1	2
2.182	6.546	7.2174	-3.5248	6.3782	8.8959	3.8605	5.0354	7.3853	4.6997	3.6926	5.8746	2.6855	-2.5177	-6.2103	-3.3569	-8.8959	-0.5035	48	314	213	2	1	2
2.5177	7.2174	7.7209	-3.0212	6.7139	9.2316	4.0283	5.3711	7.7209	4.6997	3.8605	5.8746	2.8534	-2.6855	-5.8746	-3.0212	-8.5602	0	48	315	214	2	1	2
2.8534	7.7209	8.2245	-2.182	7.2174	9.7351	4.5319	5.7068	7.8888	5.0354	4.364	6.0425	3.0212	-2.6855	-5.2032	-2.3499	-8.2245	0.6714	48	316	215	2	1	2
3.3569	8.0566	8.8959	-1.8463	7.5531	10.2386	4.6997	6.0425	8.0566	5.3711	4.6997	6.0425	3.0212	-2.8534	-5.0354	-1.8463	-8.0566	1.1749	48	317	216	2	1	2
3.8605	8.8959	9.3994	-1.1749	7.8888	10.7422	5.3711	6.546	8.2245	5.5389	5.2032	6.2103	3.1891	-2.8534	-4.364	-1.3428	-7.7209	1.8463	48	318	217	2	1	2
4.1962	9.2316	10.0708	-0.5035	8.5602	11.0779	5.5389	6.8817	8.5602	5.5389	5.5389	6.2103	3.1891	-2.8534	-4.0283	-0.8392	-7.5531	2.6855	48	319	218	2	1	2
4.6997	9.7351	10.4065	-0.1678	8.8959	11.5814	5.8746	7.2174	8.728	5.5389	5.7068	6.0425	3.1891	-2.8534	-3.8605	-0.3357	-7.3853	3.3569	48	320	219	2	1	2
5.2032	10.0708	10.91	0.5035	9.0637	11.7493	6.0425	7.3853	8.5602	5.7068	5.8746	5.8746	3.0212	-2.8534	-3.6926	0.1678	-7.2174	3.8605	48	321	220	2	1	2
-8.8959	3.5248	-1.3428	-15.9454	5.8746	-0.3357	-8.2245	3.6926	-3.3569	-8.2245	0.1678	-5.8746	-9.7351	2.182	-1.1749	0.1678	-1.0071	-2.3499	48	261	160	3	1	2
-9.0637	3.0212	-1.6785	-16.1133	5.3711	-0.6714	-8.3923	3.3569	-3.6926	-8.3923	-0.1678	-6.3782	-10.0708	2.0142	-2.0142	0.3357	-1.3428	-2.3499	48	262	161	3	1	2
-9.3994	2.5177	-2.0142	-16.2811	4.8676	-1.0071	-8.5602	2.8534	-4.0283	-8.728	-0.6714	-6.7139	-10.4065	1.8463	-2.5177	0.5035	-1.8463	-2.5177	48	263	162	3	1	2
-9.7351	2.0142	-2.3499	-16.2811	4.364	-1.3428	-8.728	2.182	-4.5319	-8.8959	-1.0071	-7.0496	-10.7422	1.6785	-3.1891	0.5035	-2.3499	-2.5177	48	264	163	3	1	2
